	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1	Unnamed: 0.1.1	GPS Time	 Device Time	 Longitude	 Latitude	GPS Speed (Meters/second)	 Horizontal Dilution of Precision	 Altitude	 Bearing	 G(x)	 G(y)	 G(z)	 G(calibrated)	Speed (GPS)(km/h)	Acceleration Sensor(Total)(g)	Engine RPM(rpm)	Engine Load(%)	Throttle Position(Manifold)(%)	Engine Coolant Temperature(°C)	Road Structure	Driver Name	Behaviour	Overspeeding
224	224	224	224	224	Tue Dec 13 22:27:28 GMT+08:00 2016	13-Dec-2016 22:27:26.933	103.328816667	2.02850333333	5.058175	2.9	45.9	306.14	1.629	-0.023	10.109	0.062775314	18.2094306946	0.0627753138542	1737.25	48.6274528503418	19.215686798095703	90.0	Intersection	Goh Chun Wooi	Good	0
225	225	225	225	225	Tue Dec 13 22:27:28 GMT+08:00 2016	13-Dec-2016 22:27:27.933	103.328816667	2.02850333333	5.058175	2.9	45.9	306.14	1.487	0.019	9.957	0.045242727	18.2094306946	0.0452427268028	1762.75	48.235294342041016	19.60784339904785	90.0	Intersection	Goh Chun Wooi	Good	0
226	226	226	226	226	Tue Dec 13 22:27:30 GMT+08:00 2016	13-Dec-2016 22:27:28.932	103.328761667	2.02858166667	5.3134775	2.8	46.3	325.82	0.766	-0.029	9.769	0.017881572	19.1285190582	0.0178815722466	1788.0	49.411766052246094	20.39215660095215	90.0	Intersection	Goh Chun Wooi	Good	0
227	227	227	227	227	Tue Dec 13 22:27:30 GMT+08:00 2016	13-Dec-2016 22:27:29.934	103.328761667	2.02858166667	5.3134775	2.8	46.3	325.82	1.007	0.007	10.151	0.05883974	19.1285190582	0.058839738369	1791.75	49.80392074584961	20.39215660095215	90.0	Intersection	Goh Chun Wooi	Good	0
228	228	228	228	228	Tue Dec 13 22:27:32 GMT+08:00 2016	13-Dec-2016 22:27:30.933	103.328713333	2.02867666667	6.1915936	2.8	46.6	333.3	1.231	0.123	9.52	-0.0024020076	22.2897357941	-0.0024020075798	1794.5	51.37255096435547	20.39215660095215	90.0	Intersection	Goh Chun Wooi	Good	0
229	229	229	229	229	Tue Dec 13 22:27:33 GMT+08:00 2016	13-Dec-2016 22:27:31.933	103.32869	2.02873333333	6.806687	2.7	46.3	334.98	1.292	0.142	9.881	0.034914434	24.5040721893	0.0349144339561	1802.75	50.98039245605469	20.784313201904297	90.0	Intersection	Goh Chun Wooi	Good	0
230	230	230	230	230	Tue Dec 13 22:27:33 GMT+08:00 2016	13-Dec-2016 22:27:32.932	103.32869	2.02873333333	6.806687	2.7	46.3	334.98	1.159	0.004	9.968	0.041951478	24.5040721893	0.0419514775276	1805.5	53.333335876464844	20.784313201904297	90.0	Intersection	Goh Chun Wooi	Good	0
231	231	231	231	231	Tue Dec 13 22:27:34 GMT+08:00 2016	13-Dec-2016 22:27:33.934	103.328668333	2.02879333333	7.174198	2.7	46.4	337.3	1.198	-0.063	9.86	0.031508863	25.8271121979	0.0315088629723	1739.5	53.333335876464844	20.784313201904297	90.0	Intersection	Goh Chun Wooi	Good	0
232	232	232	232	232	Tue Dec 13 22:27:36 GMT+08:00 2016	13-Dec-2016 22:27:34.932	103.328623333	2.02892833333	7.7784824	2.7	47.5	340.58	1.147	-0.153	9.767	0.021579921	28.0025367737	0.0215799212456	1733.0	52.94117736816406	20.784313201904297	90.0	Straight Road	Goh Chun Wooi	Good	0
233	233	233	233	233	Tue Dec 13 22:27:37 GMT+08:00 2016	13-Dec-2016 22:27:35.934	103.328601667	2.029	8.197981	2.7	48.0	341.28	0.902	-0.454	9.534	-0.0036984086	29.5127296448	-0.00369840860367	1739.0	53.333335876464844	20.784313201904297	90.0	Straight Road	Goh Chun Wooi	Good	0
234	234	234	234	234	Tue Dec 13 22:27:38 GMT+08:00 2016	13-Dec-2016 22:27:36.933	103.328576667	2.029075	8.843957	2.7	48.0	341.5	1.133	-0.547	9.622	0.008184969	29.5127296448	0.0081849694252	1663.75	51.37255096435547	20.0	90.0	Straight Road	Goh Chun Wooi	Good	0
235	235	235	235	235	Tue Dec 13 22:27:39 GMT+08:00 2016	13-Dec-2016 22:27:37.933	103.328548333	2.02915333333	9.2413225	2.8	48.2	339.24	1.012	-0.981	10.139	0.062475502	33.2687606812	0.062475502491	1516.0	31.764705657958984	14.901961326599121	90.0	Straight Road	Goh Chun Wooi	Good	0
236	236	236	236	236	Tue Dec 13 22:27:40 GMT+08:00 2016	13-Dec-2016 22:27:38.934	103.328521667	2.02923	8.842928	2.8	48.4	340.11	1.352	-0.882	9.727	0.02410072	31.8345394135	0.0241007208824	1317.75	30.58823585510254	13.72549057006836	90.0	Straight Road	Goh Chun Wooi	Good	0
237	237	237	237	237	Tue Dec 13 22:27:40 GMT+08:00 2016	13-Dec-2016 22:27:39.933	103.328521667	2.02923	8.842928	2.8	48.4	340.11	0.969	-1.04	9.801	0.028535426	31.8345394135	0.028535425663	1210.5	30.58823585510254	13.72549057006836	90.0	Straight Road	Goh Chun Wooi	Good	0
238	238	238	238	238	Tue Dec 13 22:27:42 GMT+08:00 2016	13-Dec-2016 22:27:40.933	103.328463333	2.02938333333	8.860943	2.8	49.1	339.68	0.645	-0.994	9.932	0.03861612	31.8993930817	0.0386161208153	1195.25	31.372549057006836	13.72549057006836	90.0	Straight Road	Goh Chun Wooi	Good	0
239	239	239	239	239	Tue Dec 13 22:27:42 GMT+08:00 2016	13-Dec-2016 22:27:41.939	103.328463333	2.02938333333	8.860943	2.8	49.1	339.68	1.37	-1.313	9.219	-0.021543384	31.8993930817	-0.0215433835983	1090.5	16.86274528503418	9.411765098571777	90.0	Straight Road	Goh Chun Wooi	Good	0
240	240	240	240	240	Tue Dec 13 22:27:44 GMT+08:00 2016	13-Dec-2016 22:27:42.933	103.328401667	2.02953166667	8.719395	2.9	49.8	335.9	0.833	-2.3	9.219	-0.0087246895	31.3898200989	-0.00872468948364	1059.0	13.333333969116211	9.803921699523926	90.0	Straight Road	Goh Chun Wooi	Good	0
241	241	241	241	241	Tue Dec 13 22:27:45 GMT+08:00 2016	13-Dec-2016 22:27:43.932	103.32837	2.02960166667	7.934443	2.9	50.0	334.16	1.207	-2.393	9.466	0.021865547	28.563993454	0.0218655467033	893.75	14.901961326599121	9.803921699523926	91.0	Straight Road	Goh Chun Wooi	Good	0
242	242	242	242	242	Tue Dec 13 22:27:45 GMT+08:00 2016	13-Dec-2016 22:27:44.933	103.32837	2.02960166667	7.934443	2.9	50.0	334.16	1.24	-2.723	9.368	0.021468222	28.563993454	0.0214682221413	804.25	17.254901885986328	9.803921699523926	91.0	Straight Road	Goh Chun Wooi	Good	0
243	243	243	243	243	Tue Dec 13 22:27:46 GMT+08:00 2016	13-Dec-2016 22:27:45.933	103.32834	2.02966	6.6311665	2.8	50.1	331.4	1.429	-2.547	9.99	0.07997221	23.8721981049	0.0799722075462	702.25	19.60784339904785	9.803921699523926	91.0	Straight Road	Goh Chun Wooi	Good	0
244	244	244	244	244	Tue Dec 13 22:27:48 GMT+08:00 2016	13-Dec-2016 22:27:46.932	103.32829	2.02974833333	4.215575	2.8	50.4	329.02	1.038	-0.837	7.501	-0.20438468	15.1760702133	-0.204384684563	1040.0	14.117647171020508	9.803921699523926	91.0	Straight Road	Goh Chun Wooi	Good	0
245	245	245	245	245	Tue Dec 13 22:27:49 GMT+08:00 2016	13-Dec-2016 22:27:47.934	103.328268333	2.02978	4.080203	2.8	51.0	328.9	1.463	-1.432	10.704	0.12990814	14.6887302399	0.129908144474	994.25	14.901961326599121	9.803921699523926	91.0	Straight Road	Goh Chun Wooi	Good	0
246	246	246	246	246	Tue Dec 13 22:27:50 GMT+08:00 2016	13-Dec-2016 22:27:48.934	103.32825	2.02981	3.3436356	2.8	51.1	331.67	1.537	-1.201	9.721	0.029679596	12.0370874405	0.0296795964241	1049.75	20.784313201904297	12.15686321258545	91.0	Straight Road	Goh Chun Wooi	Good	0
247	247	247	247	247	Tue Dec 13 22:27:50 GMT+08:00 2016	13-Dec-2016 22:27:49.936	103.32825	2.02981	3.3436356	2.8	51.1	331.67	1.321	-0.813	9.777	0.028100908	12.0370874405	0.0281009078026	1455.0	20.39215660095215	13.333333969116211	91.0	Straight Road	Goh Chun Wooi	Good	0
248	248	248	248	248	Tue Dec 13 22:27:51 GMT+08:00 2016	13-Dec-2016 22:27:50.933	103.328233333	2.02984166667	3.919095	2.8	50.9	331.21	1.431	-0.722	9.898	0.023853216	14.1087417603	0.0238532163203	1644.0	18.823530197143555	13.333333969116211	91.0	Straight Road	Goh Chun Wooi	Good	0
249	249	249	249	249	Tue Dec 13 22:27:52 GMT+08:00 2016	13-Dec-2016 22:27:51.933	103.328215	2.02987833333	4.5130844	2.8	51.1	329.39	1.555	-0.786	9.829	0.036557376	16.2471027374	0.0365573763847	1149.5	27.05882453918457	13.333333969116211	91.0	Straight Road	Goh Chun Wooi	Good	0
250	250	250	250	250	Tue Dec 13 22:27:53 GMT+08:00 2016	13-Dec-2016 22:27:52.933	103.328185	2.02992	5.407157	2.7	51.7	327.58	1.347	-0.776	9.729	0.023323357	19.4657649994	0.0233233571053	1293.75	26.27450942993164	13.333333969116211	91.0	Straight Road	Goh Chun Wooi	Good	0
251	251	251	251	251	Tue Dec 13 22:27:55 GMT+08:00 2016	13-Dec-2016 22:27:53.933	103.328123333	2.03002166667	6.9549265	2.7	51.7	326.66	1.27	-1.171	9.513	0.004583299	25.0377349854	0.00458329916	1330.25	12.549019813537598	13.333333969116211	91.0	Straight Road	Goh Chun Wooi	Good	0
252	252	252	252	252	Tue Dec 13 22:27:56 GMT+08:00 2016	13-Dec-2016 22:27:54.933	103.328085	2.03007833333	7.526783	2.7	51.5	326.52	1.309	-1.418	10.193	0.02721859	27.0964183807	0.0272185895592	1308.75	14.117647171020508	9.803921699523926	91.0	Straight Road	Goh Chun Wooi	Good	0
253	253	253	253	253	Tue Dec 13 22:27:56 GMT+08:00 2016	13-Dec-2016 22:27:55.935	103.328085	2.03007833333	7.526783	2.7	51.5	326.52	1.581	-1.328	10.039	0.034810517	27.0964183807	0.0348105169833	963.0	15.29411792755127	9.411765098571777	92.0	Straight Road	Goh Chun Wooi	Good	0
254	254	254	254	254	Tue Dec 13 22:27:58 GMT+08:00 2016	13-Dec-2016 22:27:56.933	103.327998333	2.030195	8.47799	2.7	51.4	324.18	1.249	-1.243	9.62	0.00932924	30.5207633972	0.00932923983783	1004.25	13.333333969116211	9.803921699523926	92.0	Straight Road	Goh Chun Wooi	Good	0
255	255	255	255	255	Tue Dec 13 22:27:58 GMT+08:00 2016	13-Dec-2016 22:27:57.933	103.327998333	2.030195	8.47799	2.7	51.4	324.18	1.212	-1.574	10.089	0.030067291	30.5207633972	0.0300672911108	1123.0	12.549019813537598	9.803921699523926	92.0	Straight Road	Goh Chun Wooi	Good	0
256	256	256	256	256	Tue Dec 13 22:27:59 GMT+08:00 2016	13-Dec-2016 22:27:58.932	103.327948333	2.03025833333	8.620567	2.7	51.2	322.93	0.927	-1.836	9.523	0.012126744	31.0340423584	0.0121267437935	1153.75	12.15686321258545	9.803921699523926	92.0	Straight Road	Goh Chun Wooi	Good	0
257	257	257	257	257	Tue Dec 13 22:28:01 GMT+08:00 2016	13-Dec-2016 22:27:59.933	103.327841667	2.03038833333	9.366915	2.6	50.5	316.96	1.064	-1.601	9.31	-0.011949301	33.7208938599	-0.011949300766	1146.5	11.764705657958984	9.411765098571777	92.0	Straight Road	Goh Chun Wooi	Good	0
258	258	258	258	258	Tue Dec 13 22:28:01 GMT+08:00 2016	13-Dec-2016 22:28:00.933	103.327841667	2.03038833333	9.366915	2.6	50.5	316.96	0.94	-1.649	9.69	0.025539458	33.7208938599	0.025539457798	1168.75	11.764705657958984	9.803921699523926	92.0	Straight Road	Goh Chun Wooi	Good	0
259	259	259	259	259	Tue Dec 13 22:28:03 GMT+08:00 2016	13-Dec-2016 22:28:01.933	103.327706667	2.03051166667	10.271796	2.6	49.4	309.45	1.335	-1.902	9.694	0.03516954	36.9784660339	0.0351695418358	1174.75	11.764705657958984	9.803921699523926	92.0	Straight Road	Goh Chun Wooi	Good	0
260	260	260	260	260	Tue Dec 13 22:28:04 GMT+08:00 2016	13-Dec-2016 22:28:02.933	103.327633333	2.03057	10.360844	2.6	48.7	305.73	1.314	-2.109	10.072	0.07649118	37.2990379333	0.0764911770821	1115.0	16.078432083129883	9.803921699523926	92.0	Straight Road	Goh Chun Wooi	Good	0
261	261	261	261	261	Tue Dec 13 22:28:04 GMT+08:00 2016	13-Dec-2016 22:28:03.933	103.327633333	2.03057	10.360844	2.6	48.7	305.73	1.227	-1.796	10.077	0.06987423	37.2990379333	0.069874227047	1112.5	15.686274528503418	9.803921699523926	92.0	Straight Road	Goh Chun Wooi	Good	0
262	262	262	262	262	Tue Dec 13 22:28:05 GMT+08:00 2016	13-Dec-2016 22:28:04.933	103.327556667	2.03062333333	10.183265	2.7	48.3	304.42	1.057	-1.591	9.502	0.0069801807	36.6597518921	0.00698018074036	1073.75	16.47058868408203	9.803921699523926	92.0	Straight Road	Goh Chun Wooi	Good	0
263	263	263	263	263	Tue Dec 13 22:28:06 GMT+08:00 2016	13-Dec-2016 22:28:05.932	103.327483333	2.03067166667	9.877005	2.7	47.8	302.62	1.13	-2.234	9.617	0.03199905	35.5572166443	0.0319990515709	1064.25	16.86274528503418	9.803921699523926	92.0	Straight Road	Goh Chun Wooi	Good	0
264	264	264	264	264	Tue Dec 13 22:28:08 GMT+08:00 2016	13-Dec-2016 22:28:06.933	103.327336667	2.030755	8.994771	2.8	46.8	298.52	1.215	-2.57	9.265	0.00690037	32.3811759949	0.006900370121	994.0	16.86274528503418	9.803921699523926	93.0	Straight Road	Goh Chun Wooi	Good	0
265	265	265	265	265	Tue Dec 13 22:28:09 GMT+08:00 2016	13-Dec-2016 22:28:07.932	103.327273333	2.03079	8.174304	2.9	46.6	298.41	1.078	-2.729	9.845	0.06619185	29.4274940491	0.0661918520927	939.75	18.823530197143555	9.803921699523926	93.0	Intersection	Goh Chun Wooi	Good	0
266	266	266	266	266	Tue Dec 13 22:28:10 GMT+08:00 2016	13-Dec-2016 22:28:08.933	103.327215	2.03081833333	7.273025	3.0	46.3	296.48	1.089	-3.009	10.082	0.09725195	26.1828899384	0.0972519516945	810.5	20.39215660095215	9.411765098571777	93.0	Intersection	Goh Chun Wooi	Good	0
267	267	267	267	267	Tue Dec 13 22:28:10 GMT+08:00 2016	13-Dec-2016 22:28:09.933	103.327215	2.03081833333	7.273025	3.0	46.3	296.48	0.54	-3.025	9.948	0.08034235	26.1828899384	0.0803423523903	724.5	23.52941131591797	9.411765098571777	93.0	Intersection	Goh Chun Wooi	Good	0
268	268	268	268	268	Tue Dec 13 22:28:12 GMT+08:00 2016	13-Dec-2016 22:28:10.933	103.327123333	2.03085166667	4.963981	3.0	45.5	287.31	1.134	-2.874	9.739	0.060522497	17.8703308105	0.0605224967003	675.0	24.3137264251709	9.803921699523926	93.0	Intersection	Goh Chun Wooi	Good	0
269	269	269	269	269	Tue Dec 13 22:28:13 GMT+08:00 2016	13-Dec-2016 22:28:11.933	103.32709	2.03085666667	3.8295333	3.0	45.4	280.04	0.105	-1.501	9.732	0.02283603	13.7863197327	0.0228360295296	909.75	20.0	9.803921699523926	93.0	Intersection	Goh Chun Wooi	Good	0
270	270	270	270	270	Tue Dec 13 22:28:14 GMT+08:00 2016	13-Dec-2016 22:28:12.933	103.327061667	2.03085166667	3.1516442	3.0	44.8	266.43	-0.15	-1.505	10.14	0.0640741	11.3459186554	0.0640740990639	950.0	18.823530197143555	9.803921699523926	93.0	Intersection	Goh Chun Wooi	Good	0
271	271	271	271	271	Tue Dec 13 22:28:15 GMT+08:00 2016	13-Dec-2016 22:28:13.932	103.327036667	2.030835	3.1217902	3.0	44.1	242.7	0.316	-0.515	10.083	0.048672497	11.2384443283	0.0486724972725	1157.0	31.764705657958984	9.803921699523926	93.0	Intersection	Goh Chun Wooi	Good	0
272	272	272	272	272	Tue Dec 13 22:28:15 GMT+08:00 2016	13-Dec-2016 22:28:14.934	103.327036667	2.030835	3.1217902	3.0	44.1	242.7	0.07	-0.524	9.802	0.019636571	11.2384443283	0.0196365714073	1342.75	30.58823585510254	13.72549057006836	93.0	Intersection	Goh Chun Wooi	Good	0
273	273	273	273	273	Tue Dec 13 22:28:17 GMT+08:00 2016	13-Dec-2016 22:28:15.933	103.326998333	2.030785	3.7090883	3.0	43.6	213.31	1.078	0.183	9.657	0.009693563	13.3527173996	0.00969356298447	1781.75	38.431373596191406	17.254901885986328	93.0	Intersection	Goh Chun Wooi	Good	0
274	274	274	274	274	Tue Dec 13 22:28:18 GMT+08:00 2016	13-Dec-2016 22:28:16.933	103.326981667	2.03075166667	4.4183755	3.0	43.4	208.56	1.078	-0.175	9.801	0.024265826	15.9061517715	0.0242658257484	1719.75	42.74509811401367	17.647058486938477	93.0	Intersection	Goh Chun Wooi	Good	0
275	275	275	275	275	Tue Dec 13 22:28:19 GMT+08:00 2016	13-Dec-2016 22:28:17.933	103.326965	2.03070166667	5.718564	3.0	43.2	200.59	1.215	-0.24	9.934	0.039479315	20.5868301392	0.0394793152809	1601.75	42.352943420410156	17.647058486938477	93.0	Intersection	Goh Chun Wooi	Good	0
276	276	276	276	276	Tue Dec 13 22:28:19 GMT+08:00 2016	13-Dec-2016 22:28:18.932	103.326965	2.03070166667	5.718564	3.0	43.2	200.59	1.628	-0.289	9.786	0.03069228	20.5868301392	0.0306922793388	1680.0	41.17647171020508	17.647058486938477	93.0	Intersection	Goh Chun Wooi	Good	0
277	277	277	277	277	Tue Dec 13 22:28:20 GMT+08:00 2016	13-Dec-2016 22:28:19.933	103.326945	2.03064333333	6.4587345	3.1	42.9	199.81	1.398	-0.63	9.845	0.03466767	23.2514438629	0.0346676707268	1689.0	18.431373596191406	12.15686321258545	93.0	Intersection	Goh Chun Wooi	Good	0
278	278	278	278	278	Tue Dec 13 22:28:21 GMT+08:00 2016	13-Dec-2016 22:28:20.934	103.326925	2.03057833333	7.130447	3.1	42.6	200.86	1.288	-1.136	9.592	0.01232636	25.6696090698	0.0123263597488	1056.75	19.60784339904785	9.411765098571777	93.0	Intersection	Goh Chun Wooi	Good	0
279	279	279	279	279	Tue Dec 13 22:28:23 GMT+08:00 2016	13-Dec-2016 22:28:21.933	103.326876667	2.03043833333	8.003416	3.1	41.7	199.3	1.357	-1.262	10.03	0.058730304	28.812297821	0.0587303042412	1029.25	13.72549057006836	9.803921699523926	93.0	Straight Road	Goh Chun Wooi	Good	0
280	280	280	280	280	Tue Dec 13 22:28:23 GMT+08:00 2016	13-Dec-2016 22:28:22.934	103.326876667	2.03043833333	8.003416	3.1	41.7	199.3	1.135	-0.88	9.423	-0.009356976	28.812297821	-0.00935697555542	967.5	14.117647171020508	11.764705657958984	92.0	Straight Road	Goh Chun Wooi	Good	0
281	281	281	281	281	Tue Dec 13 22:28:24 GMT+08:00 2016	13-Dec-2016 22:28:23.933	103.326853333	2.030365	8.021946	3.1	41.3	199.27	1.359	-0.904	9.729	0.02460295	28.8790054321	0.0246029496193	1124.0	25.882352828979492	12.941176414489746	92.0	Straight Road	Goh Chun Wooi	Good	0
282	282	282	282	282	Tue Dec 13 22:28:26 GMT+08:00 2016	13-Dec-2016 22:28:24.932	103.326803333	2.03022333333	8.265924	3.1	41.0	200.94	1.194	-0.635	9.884	0.035930336	29.7573280334	0.0359303355217	1159.25	32.54901885986328	14.901961326599121	92.0	Straight Road	Goh Chun Wooi	Good	0
283	283	283	283	283	Tue Dec 13 22:28:27 GMT+08:00 2016	13-Dec-2016 22:28:25.933	103.326776667	2.03015166667	8.401296	3.1	40.8	201.86	1.222	-0.626	9.862	0.03399676	30.2446632385	0.0339967608452	1357.25	34.11764907836914	15.29411792755127	92.0	Straight Road	Goh Chun Wooi	Good	0
284	284	284	284	284	Tue Dec 13 22:28:27 GMT+08:00 2016	13-Dec-2016 22:28:26.933	103.326776667	2.03015166667	8.401296	3.1	40.8	201.86	1.248	-0.588	9.848	0.032675922	30.2446632385	0.032675921917	1381.75	37.64706039428711	15.686274528503418	92.0	Straight Road	Goh Chun Wooi	Good	0
285	285	285	285	285	Tue Dec 13 22:28:28 GMT+08:00 2016	13-Dec-2016 22:28:27.937	103.326748333	2.03007666667	8.677187	3.1	40.7	201.77	1.264	-0.684	9.628	0.011321783	31.2378730774	0.0113217830658	1195.25	40.7843132019043	15.686274528503418	92.0	Curve Road	Goh Chun Wooi	Good	0
286	286	286	286	286	Tue Dec 13 22:28:30 GMT+08:00 2016	13-Dec-2016 22:28:28.933	103.326691667	2.02992	9.067347	3.0	40.4	201.1	1.352	-0.648	9.698	0.019326746	32.6424484253	0.0193267464638	1164.75	42.352943420410156	15.686274528503418	92.0	Curve Road	Goh Chun Wooi	Good	0
287	287	287	287	287	Tue Dec 13 22:28:30 GMT+08:00 2016	13-Dec-2016 22:28:29.934	103.326691667	2.02992	9.067347	3.0	40.4	201.1	1.316	-0.585	9.669	0.015500009	32.6424484253	0.0155000090599	1175.5	41.568626403808594	15.686274528503418	93.0	Curve Road	Goh Chun Wooi	Good	0
288	288	288	288	288	Tue Dec 13 22:28:31 GMT+08:00 2016	13-Dec-2016 22:28:30.933	103.326661667	2.02984	8.924768	3.0	40.1	201.46	1.349	-0.874	9.513	0.0024700165	32.1291656494	0.00247001647949	1174.25	27.45098114013672	15.686274528503418	93.0	Curve Road	Goh Chun Wooi	Good	0
289	289	289	289	289	Tue Dec 13 22:28:33 GMT+08:00 2016	13-Dec-2016 22:28:31.934	103.326601667	2.02968	9.234117	3.1	39.6	201.71	1.483	-1.225	9.659	0.022941291	33.242816925	0.0229412913322	1200.5	20.39215660095215	10.588235855102539	93.0	Curve Road	Goh Chun Wooi	Good	0
290	290	290	290	290	Tue Dec 13 22:28:33 GMT+08:00 2016	13-Dec-2016 22:28:32.933	103.326601667	2.02968	9.234117	3.1	39.6	201.71	1.133	-1.282	10.09	0.06222397	33.242816925	0.06222397089	1126.25	16.078432083129883	9.803921699523926	93.0	Curve Road	Goh Chun Wooi	Good	0
291	291	291	291	291	Tue Dec 13 22:28:35 GMT+08:00 2016	13-Dec-2016 22:28:33.933	103.32654	2.02951666667	9.452359	3.1	39.2	201.63	1.106	-2.095	9.356	0.002819419	34.0284919739	0.0159984230995	1129.25	15.686274528503418	9.803921699523926	93.0	Curve Road	Goh Chun Wooi	Good	0
292	292	292	292	292	Tue Dec 13 22:28:35 GMT+08:00 2016	13-Dec-2016 22:28:34.932	103.32654	2.02951666667	9.452359	3.1	39.2	201.63	0.674	-2.168	9.787	0.043147027	34.0284919739	0.0431470274925	1016.0	16.47058868408203	9.803921699523926	93.0	Curve Road	Goh Chun Wooi	Good	0
293	293	293	293	293	Tue Dec 13 22:28:37 GMT+08:00 2016	13-Dec-2016 22:28:35.933	103.326483333	2.029365	8.169156	3.0	38.8	201.01	-0.534	-2.519	10.55	0.12600273	29.4089603424	0.126002728939	964.5	18.823530197143555	9.803921699523926	93.0	Curve Road	Goh Chun Wooi	Good	0
294	294	294	294	294	Tue Dec 13 22:28:37 GMT+08:00 2016	13-Dec-2016 22:28:36.933	103.326483333	2.029365	8.169156	3.0	38.8	201.01	0.274	-2.15	9.797	0.041821778	29.4089603424	0.0418217778206	981.5	25.098039627075195	9.803921699523926	93.0	Curve Road	Goh Chun Wooi	Good	0
295	295	295	295	295	Tue Dec 13 22:28:38 GMT+08:00 2016	13-Dec-2016 22:28:37.933	103.326468333	2.02928833333	7.8891473	3.0	38.1	194.02	0.748	-1.306	10.725	0.12298435	28.4009304047	0.122984349728	891.25	20.0	9.803921699523926	93.0	Straight Road	Goh Chun Wooi	Good	0
296	296	296	296	296	Tue Dec 13 22:28:39 GMT+08:00 2016	13-Dec-2016 22:28:38.933	103.326463333	2.029215	7.754805	3.0	37.8	187.55	1.282	-1.412	7.873	-0.15524024	27.9172973633	-0.155240237713	878.75	20.0	9.803921699523926	93.0	Straight Road	Goh Chun Wooi	Good	0
297	297	297	297	297	Tue Dec 13 22:28:40 GMT+08:00 2016	13-Dec-2016 22:28:39.933	103.326463333	2.029145	7.2828045	3.0	37.8	181.95	2.254	-1.407	8.453	-0.077760756	26.2180957794	-0.0777607560158	855.25	20.0	9.803921699523926	93.0	Straight Road	Goh Chun Wooi	Good	0
298	298	298	298	298	Tue Dec 13 22:28:41 GMT+08:00 2016	13-Dec-2016 22:28:40.933	103.326465	2.02906833333	6.841173	2.9	37.4	181.07	2.225	-1.468	9.76	0.05034274	24.6282234192	0.0503427386284	854.5	14.901961326599121	9.803921699523926	93.0	Straight Road	Goh Chun Wooi	Good	0
299	299	299	299	299	Tue Dec 13 22:28:42 GMT+08:00 2016	13-Dec-2016 22:28:41.933	103.32646	2.02900333333	6.5760913	2.9	37.1	188.67	1.516	-1.654	10.35	0.098550975	23.6739273071	0.0985509753227	838.25	15.686274528503418	9.803921699523926	93.0	Straight Road	Goh Chun Wooi	Good	0
300	300	300	300	300	Tue Dec 13 22:28:44 GMT+08:00 2016	13-Dec-2016 22:28:42.933	103.326428333	2.02888666667	6.548811	2.9	36.6	202.42	1.078	-0.633	8.009	-0.15470278	23.575717926	-0.154702782631	828.75	16.078432083129883	9.803921699523926	93.0	Straight Road	Goh Chun Wooi	Good	0
301	301	301	301	301	Tue Dec 13 22:28:45 GMT+08:00 2016	13-Dec-2016 22:28:43.933	103.326405	2.02883	6.715581	2.9	36.3	202.53	0.939	-1.4	10.163	0.06913847	24.1760902405	0.0691384673119	839.25	16.078432083129883	9.803921699523926	93.0	Straight Road	Goh Chun Wooi	Good	0
302	302	302	302	302	Tue Dec 13 22:28:45 GMT+08:00 2016	13-Dec-2016 22:28:44.932	103.326405	2.02883	6.715581	2.9	36.3	202.53	0.708	-1.725	10.215	0.07749039	24.1760902405	0.0774903893471	841.75	15.686274528503418	9.803921699523926	93.0	Straight Road	Goh Chun Wooi	Good	0
303	303	303	303	303	Tue Dec 13 22:28:46 GMT+08:00 2016	13-Dec-2016 22:28:45.933	103.326381667	2.028775	6.596165	2.9	36.0	204.32	1.157	-1.407	10.295	0.08474094	23.7461948395	0.0847409367561	836.25	15.686274528503418	9.803921699523926	93.0	Straight Road	Goh Chun Wooi	Good	0
304	304	304	304	304	Tue Dec 13 22:28:48 GMT+08:00 2016	13-Dec-2016 22:28:46.935	103.326331667	2.02866833333	6.4324837	3.0	35.7	206.85	0.76	-2.145	9.969	0.06134838	23.1569404602	0.0613483786583	824.75	15.686274528503418	9.803921699523926	93.0	Straight Road	Goh Chun Wooi	Good	0
305	305	305	305	305	Tue Dec 13 22:28:48 GMT+08:00 2016	13-Dec-2016 22:28:47.932	103.326331667	2.02866833333	6.4324837	3.0	35.7	206.85	0.809	-1.374	10.397	0.09122759	23.1569404602	0.0912275910378	799.75	16.47058868408203	9.803921699523926	93.0	Straight Road	Goh Chun Wooi	Good	0
306	306	306	306	306	Tue Dec 13 22:28:50 GMT+08:00 2016	13-Dec-2016 22:28:48.933	103.32628	2.02856666667	6.335716	3.1	35.7	208.14	1.015	-1.769	9.66	0.02541703	22.8085765839	0.0254170298576	761.0	16.47058868408203	9.803921699523926	93.0	Straight Road	Goh Chun Wooi	Good	0
307	307	307	307	307	Tue Dec 13 22:28:50 GMT+08:00 2016	13-Dec-2016 22:28:49.933	103.32628	2.02856666667	6.335716	3.1	35.7	208.14	1.178	-2.115	9.827	0.05068308	22.8085765839	0.0506830811501	744.75	17.254901885986328	9.803921699523926	93.0	Straight Road	Goh Chun Wooi	Good	0
