	GPS Time	 Device Time	 Longitude	 Latitude	GPS Speed (Meters/second)	 Horizontal Dilution of Precision	 Altitude	 Bearing	 G(x)	 G(y)	 G(z)	 G(calibrated)	Speed (GPS)(km/h)	Acceleration Sensor(Total)(g)	Engine RPM(rpm)	Engine Load(%)	Throttle Position(Manifold)(%)	Engine Coolant Temperature(°C)	Road Structure
164	Mon Nov 07 16:44:11 GMT+08:00 2016	07-Nov-2016 16:44:09.899	103.3218	2.03107166667	20.781395	6.7	3.2	250.43	-3.225	-0.978	9.938	0.08870977	74.8130187988	0.0887097716331	823.25	42.745098114	19.215686798095703	87.0	Corner
165	Mon Nov 07 16:44:12 GMT+08:00 2016	07-Nov-2016 16:44:10.898	103.321651667	2.031025	20.258438	6.5	3.1	250.33	-3.347	-1.215	9.665	0.068953216	72.9303741455	0.0689532160759	814.75	43.5294113159	20.784313201904297	87.0	Straight Road
166	Mon Nov 07 16:44:13 GMT+08:00 2016	07-Nov-2016 16:44:11.899	103.321508333	2.03099666667	19.36488	6.5	3.1	250.32	-1.565	0.113	9.671	0.017721653	69.7135620117	0.0177216529846	1798.25	87.0588226318	27.843137741088867	87.0	Straight Road
167	Mon Nov 07 16:44:14 GMT+08:00 2016	07-Nov-2016 16:44:12.899	103.321395	2.03094333333	18.511984	6.5	3.0	249.12	-0.245	0.197	10.082	0.04722625	66.6431427002	0.0472262501717	1996.0	92.156867981	31.764705657958984	87.0	Straight Road
168	Mon Nov 07 16:44:15 GMT+08:00 2016	07-Nov-2016 16:44:13.901	103.321303333	2.03089	17.506733	6.4	3.0	246.63	0.036	0.132	9.601	-0.002205491	63.0242385864	-0.00220549106598	1997.5	89.8039245605	30.58823585510254	88.0	Straight Road
169	Mon Nov 07 16:44:16 GMT+08:00 2016	07-Nov-2016 16:44:14.899	103.321218333	2.03082666667	16.759356	6.3	2.9	244.94	-0.068	-0.799	9.481	-0.011086643	60.3336791992	-0.0110866427422	1696.75	44.7058830261	18.823530197143555	88.0	Straight Road
170	Mon Nov 07 16:44:17 GMT+08:00 2016	07-Nov-2016 16:44:15.898	103.321163333	2.03075	15.952271	6.3	2.7	241.62	0.061	-1.957	9.835	0.041222274	57.4281768799	0.0412222743034	1306.25	28.235294342	18.823530197143555	88.0	Straight Road
171	Mon Nov 07 16:44:18 GMT+08:00 2016	07-Nov-2016 16:44:16.899	103.321075	2.03065833333	15.771604	6.5	2.6	239.08	0.508	-3.365	10.519	0.14599258	56.7777709961	0.145992577076	1186.5	29.0196075439	18.823530197143555	88.0	Straight Road
172	Mon Nov 07 16:44:19 GMT+08:00 2016	07-Nov-2016 16:44:17.899	103.320998333	2.030565	15.418504	6.7	2.5	235.4	-0.753	-3.461	9.708	0.07241112	55.5066108704	0.0724111199379	855.25	31.764705658	18.823530197143555	89.0	Straight Road
173	Mon Nov 07 16:44:20 GMT+08:00 2016	07-Nov-2016 16:44:18.899	103.320951667	2.03048166667	14.461636	7.0	2.4	234.35	-2.556	-0.937	9.865	0.06219405	52.0618858337	0.0621940493584	787.5	44.3137245178	19.215686798095703	89.0	Straight Road
174	Mon Nov 07 16:44:21 GMT+08:00 2016	07-Nov-2016 16:44:19.899	103.320888333	2.03041	13.778085	7.2	2.2	236.13	-2.665	-1.505	10.145	0.09918517	49.6011047363	0.0991851687431	1139.0	41.1764717102	22.745098114013672	89.0	Straight Road
175	Mon Nov 07 16:44:22 GMT+08:00 2016	07-Nov-2016 16:44:20.899	103.320831667	2.03034833333	13.088357	7.5	2.0	237.77	-2.788	-0.182	9.85	0.03460477	47.1180839539	0.0346047692001	1826.5	61.9607849121	23.92156982421875	89.0	Straight Road
176	Mon Nov 07 16:44:23 GMT+08:00 2016	07-Nov-2016 16:44:21.899	103.320785	2.03029666667	12.413556	7.7	1.8	237.51	-0.808	0.501	10.079	0.05098158	44.6888008118	0.0509815812111	1907.75	78.4313735962	29.411766052246094	89.0	Straight Road
177	Mon Nov 07 16:44:24 GMT+08:00 2016	07-Nov-2016 16:44:22.899	103.32137	2.03024	7.1623597	7.0	1.8	213.82	0.069	0.039	9.633	0.0009903908	25.7844944	0.000990390777588	1753.0	71.7647094727	23.52941131591797	89.0	Straight Road
178	Mon Nov 07 16:44:25 GMT+08:00 2016	07-Nov-2016 16:44:23.899	103.321548333	2.03022666667	5.376788	6.8	1.9	200.88	0.077	-0.873	10.144	0.056898773	19.3564376831	0.0568987727165	1892.75	46.2745094299	18.431373596191406	89.0	Straight Road
179	Mon Nov 07 16:44:26 GMT+08:00 2016	07-Nov-2016 16:44:24.899	103.321713333	2.03020833333	4.584631	6.7	1.9	178.84	-0.15	-0.855	9.838	0.025750458	16.5046710968	0.0257504582405	996.75	25.882352829	19.215686798095703	89.0	Straight Road
180	Mon Nov 07 16:44:27 GMT+08:00 2016	07-Nov-2016 16:44:25.899	103.321875	2.03018333333	4.602646	6.4	1.7	155.06	0.263	-0.023	10.064	0.045244873	16.569524765	0.04524487257	1757.0	70.9803924561	26.666667938232422	89.0	Straight Road
181	Mon Nov 07 16:44:28 GMT+08:00 2016	07-Nov-2016 16:44:26.898	103.321988333	2.03016	5.0370717	6.3	1.5	138.98	0.678	0.084	9.926	0.033218443	18.1334571838	0.0332184433937	1790.5	77.2549057007	26.27450942993164	89.0	Straight Road
182	Mon Nov 07 16:44:29 GMT+08:00 2016	07-Nov-2016 16:44:27.899	103.322068333	2.03013833333	5.0684695	6.3	1.4	132.67	0.21	-0.098	9.817	0.019992292	18.2464904785	0.0199922919273	1860.75	76.8627471924	25.098039627075195	89.0	Straight Road
183	Mon Nov 07 16:44:30 GMT+08:00 2016	07-Nov-2016 16:44:28.898	103.322116667	2.03011333333	5.0705285	6.5	1.1	130.42	0.056	-0.416	9.742	0.012989581	18.2539024353	0.0129895806313	1667.75	65.0980377197	21.960784912109375	89.0	Straight Road
184	Mon Nov 07 16:44:31 GMT+08:00 2016	07-Nov-2016 16:44:29.899	103.32218	2.03010666667	5.078764	6.5	0.9	123.75	-0.259	-0.826	9.759	0.017707169	18.2835502625	0.0177071690559	1282.75	32.1568641663	20.784313201904297	88.0	Straight Road
185	Mon Nov 07 16:44:32 GMT+08:00 2016	07-Nov-2016 16:44:30.898	103.322275	2.03018	4.9212594	6.5	0.9	104.2	0.355	-0.633	9.504	-0.009372175	17.7165336609	-0.00937217473984	1301.5	35.2941169739	18.431373596191406	88.0	Straight Road
186	Mon Nov 07 16:44:33 GMT+08:00 2016	07-Nov-2016 16:44:31.899	103.322375	2.03028833333	5.5806184	6.3	0.8	84.71	0.345	-1.267	9.96	0.043076336	20.0902252197	0.0430763363838	1175.0	29.0196075439	18.431373596191406	88.0	Straight Road
187	Mon Nov 07 16:44:34 GMT+08:00 2016	07-Nov-2016 16:44:32.898	103.322475	2.03038333333	6.4196157	6.2	0.6	73.27	0.182	-0.988	9.347	-0.022709131	23.110616684	-0.0227091312408	1137.5	29.0196075439	18.431373596191406	88.0	Straight Road
188	Mon Nov 07 16:44:35 GMT+08:00 2016	07-Nov-2016 16:44:33.899	103.322553333	2.03044333333	7.0331645	6.2	0.4	67.37	0.372	-0.922	9.928	0.036090434	25.3193912506	0.0360904335976	1109.25	29.4117660522	18.431373596191406	88.0	Straight Road
189	Mon Nov 07 16:44:36 GMT+08:00 2016	07-Nov-2016 16:44:34.899	103.322625	2.03048166667	7.278687	6.3	0.2	66.9	0.43	-2.115	10.102	0.07200533	26.2032718658	0.0720053315163	1087.5	29.4117660522	18.431373596191406	88.0	Straight Road
190	Mon Nov 07 16:44:37 GMT+08:00 2016	07-Nov-2016 16:44:35.899	103.322693333	2.03051833333	7.4346476	6.3	0.0	67.59	0.38	-2.601	9.657	0.05980089	26.7647304535	0.059800889343	957.0	31.764705658	18.431373596191406	88.0	Straight Road
191	Mon Nov 07 16:44:38 GMT+08:00 2016	07-Nov-2016 16:44:36.900	103.322756667	2.03054666667	7.532445	6.5	-0.1	68.3	0.403	-1.854	9.869	0.04343635	27.1168003082	0.0434363484383	795.25	36.4705886841	18.823530197143555	88.0	Straight Road
192	Mon Nov 07 16:44:39 GMT+08:00 2016	07-Nov-2016 16:44:37.899	103.322826667	2.03057333333	7.6446543	6.7	-0.3	69.01	0.561	-1.851	9.975	0.054757893	27.5207538605	0.0547578930855	773.25	38.8235282898	18.823530197143555	88.0	Straight Road
193	Mon Nov 07 16:44:40 GMT+08:00 2016	07-Nov-2016 16:44:38.899	103.322891667	2.03060166667	7.634875	6.9	-0.5	68.22	0.433	-1.797	9.957	0.051326096	27.4855480194	0.0513260960579	885.0	35.6862754822	18.823530197143555	88.0	Straight Road
194	Mon Nov 07 16:44:41 GMT+08:00 2016	07-Nov-2016 16:44:39.899	103.32295	2.03063	7.1391973	7.0	-0.7	68.02	0.573	-0.852	9.943	0.037947237	25.7011089325	0.0379472374916	833.5	36.4705886841	18.823530197143555	88.0	Straight Road
195	Mon Nov 07 16:44:42 GMT+08:00 2016	07-Nov-2016 16:44:40.899	103.323016667	2.03069666667	6.488074	6.8	-0.8	67.57	0.162	0.495	9.987	0.03842634	23.3570652008	0.0384263396263	1505.25	63.5294113159	23.13725471496582	88.0	Straight Road
196	Mon Nov 07 16:44:43 GMT+08:00 2016	07-Nov-2016 16:44:41.900	103.323078333	2.03074666667	6.0469565	6.6	-1.0	67.87	-0.023	0.627	9.962	0.036506355	21.7690429688	0.0365063548088	1646.75	57.6470603943	26.27450942993164	89.0	Straight Road
197	Mon Nov 07 16:44:44 GMT+08:00 2016	07-Nov-2016 16:44:42.899	103.323123333	2.030805	5.4159074	6.4	-1.1	66.07	-0.217	-0.127	9.895	0.027990162	19.4972667694	0.0279901623726	2242.0	70.1960830688	26.27450942993164	89.0	Straight Road
198	Mon Nov 07 16:44:45 GMT+08:00 2016	07-Nov-2016 16:44:43.899	103.32317	2.030865	5.1240597	6.2	-1.3	64.13	0.127	0.277	10.178	0.05697769	18.4466152191	0.0569776892662	2003.0	75.6862792969	26.666667938232422	89.0	Straight Road
199	Mon Nov 07 16:44:46 GMT+08:00 2016	07-Nov-2016 16:44:44.899	103.323211667	2.03090666667	4.9644957	6.0	-1.5	62.33	-0.545	-0.854	9.831	0.026447594	17.8721847534	0.0264475941658	1603.75	38.0392150879	18.431373596191406	89.0	Straight Road
200	Mon Nov 07 16:44:47 GMT+08:00 2016	07-Nov-2016 16:44:45.899	103.32325	2.03094166667	4.978908	6.0	-1.6	60.44	-0.026	-1.061	9.873	0.031220138	17.9240684509	0.031220138073	1116.25	29.0196075439	18.823530197143555	88.0	Straight Road
201	Mon Nov 07 16:44:48 GMT+08:00 2016	07-Nov-2016 16:44:46.898	103.323295	2.030975	5.1806793	5.9	-1.8	60.05	0.373	-2.013	9.827	0.04224044	18.6504459381	0.0422404408455	939.0	33.7254905701	18.823530197143555	88.0	Straight Road
202	Mon Nov 07 16:44:49 GMT+08:00 2016	07-Nov-2016 16:44:47.899	103.32334	2.03100166667	5.1914883	6.0	-2.0	60.54	1.536	-3.173	10.164	0.115633905	18.6893577576	0.115633904934	768.75	35.2941169739	18.431373596191406	89.0	Straight Road
203	Mon Nov 07 16:44:50 GMT+08:00 2016	07-Nov-2016 16:44:48.900	103.323383333	2.03102666667	5.1863413	6.1	-2.2	60.75	0.96	-3.135	10.087	0.10019046	18.6708278656	0.100190460682	1013.25	45.0980415344	19.215686798095703	89.0	Straight Road
204	Mon Nov 07 16:44:51 GMT+08:00 2016	07-Nov-2016 16:44:49.899	103.323425	2.03105	5.1781054	6.3	-2.3	60.92	1.109	-0.886	9.907	0.03920108	18.6411781311	0.0392010807991	839.75	37.6470603943	19.215686798095703	89.0	Straight Road
205	Mon Nov 07 16:44:52 GMT+08:00 2016	07-Nov-2016 16:44:50.900	103.323443333	2.03105833333	4.324696	6.3	-2.5	61.76	0.937	1.516	9.836	0.037976086	15.5689058304	0.0379760861397	1509.25	68.2352981567	27.05882453918457	89.0	Straight Road
206	Mon Nov 07 16:44:53 GMT+08:00 2016	07-Nov-2016 16:44:51.899	103.323461667	2.03106666667	3.7142355	6.3	-2.7	64.85	1.285	0.826	9.565	0.006381452	13.3712472916	0.00638145208359	1908.5	76.4705886841	25.882352828979492	89.0	Straight Road
207	Mon Nov 07 16:44:54 GMT+08:00 2016	07-Nov-2016 16:44:52.898	103.323495	2.03108666667	3.4877577	6.3	-2.9	69.77	1.986	1.717	9.841	0.05724293	12.5559272766	0.0572429299355	2389.75	88.6274490356	31.764705657958984	89.0	Straight Road
208	Mon Nov 07 16:44:55 GMT+08:00 2016	07-Nov-2016 16:44:53.899	103.323536667	2.03108166667	3.3997402	6.2	-3.0	80.3	1.027	0.943	9.704	0.018352926	12.2390642166	0.0183529257774	2888.25	87.0588226318	31.372549057006836	89.0	Intersection
209	Mon Nov 07 16:44:56 GMT+08:00 2016	07-Nov-2016 16:44:54.899	103.323583333	2.03108	3.5608482	6.2	-3.2	85.59	0.251	0.784	10.047	0.046590984	12.8190536499	0.0465909838676	2280.25	92.5490188599	32.156864166259766	89.0	Intersection
210	Mon Nov 07 16:44:57 GMT+08:00 2016	07-Nov-2016 16:44:55.899	103.323631667	2.03106166667	3.8964472	6.2	-3.3	96.12	0.474	0.64	10.276	0.069643795	14.0272092819	0.0696437954903	2420.25	90.9803924561	34.11764907836914	88.0	Intersection
211	Mon Nov 07 16:44:58 GMT+08:00 2016	07-Nov-2016 16:44:56.898	103.323676667	2.03104166667	4.006083	6.3	-3.5	101.85	-0.004	0.584	9.853	0.025145948	14.4218988419	0.0251459479332	2532.0	91.7647094727	34.11764907836914	88.0	Intersection
212	Mon Nov 07 16:44:59 GMT+08:00 2016	07-Nov-2016 16:44:57.899	103.323716667	2.03102666667	4.1893244	6.5	-3.7	105.11	-0.07	0.762	9.683	0.009131253	15.0815677643	0.00913125276566	2670.25	92.5490188599	34.11764907836914	88.0	Intersection
213	Mon Nov 07 16:45:00 GMT+08:00 2016	07-Nov-2016 16:44:58.902	103.323765	2.03099833333	4.580513	6.7	-3.8	110.15	-0.444	-0.032	9.909	0.021639202	16.4898471832	0.0216392017901	2783.5	91.3725509644	34.11764907836914	88.0	Intersection
214	Mon Nov 07 16:45:01 GMT+08:00 2016	07-Nov-2016 16:44:59.901	103.323828333	2.03095166667	5.218254	6.9	-4.0	115.97	-1.698	-0.313	9.3	-0.016787946	18.7857151031	-0.0167879462242	1983.5	70.1960830688	25.098039627075195	88.0	Straight Road
215	Mon Nov 07 16:45:02 GMT+08:00 2016	07-Nov-2016 16:45:00.899	103.323883333	2.03090166667	5.6598854	7.0	-4.1	122.11	-2.172	0.121	9.224	-0.014940321	20.3755874634	-0.0149403214455	2232.75	87.4509811401	30.980392456054688	87.0	Straight Road
216	Mon Nov 07 16:45:03 GMT+08:00 2016	07-Nov-2016 16:45:01.899	103.323938333	2.030855	6.1416655	7.1	-4.3	125.62	-2.027	-0.116	9.018	-0.038724005	22.1099948883	-0.0387240052223	2025.75	87.4509811401	30.980392456054688	87.0	Straight Road
217	Mon Nov 07 16:45:04 GMT+08:00 2016	07-Nov-2016 16:45:02.899	103.323998333	2.03079833333	6.678006	7.3	-4.4	128.02	-1.037	-0.999	10.088	0.057761014	24.0408210754	0.0577610135078	1428.75	34.9019622803	19.60784339904785	87.0	Straight Road
218	Mon Nov 07 16:45:05 GMT+08:00 2016	07-Nov-2016 16:45:03.899	103.323998333	2.030565	8.172759	7.3	-4.2	142.14	-2.175	-0.732	9.759	0.040936172	29.4219322205	0.0409361720085	1389.75	30.5882358551	19.215686798095703	87.0	Straight Road
219	Mon Nov 07 16:45:06 GMT+08:00 2016	07-Nov-2016 16:45:04.899	103.324021667	2.03043166667	9.01536	7.4	-4.4	148.05	-2.706	-0.941	10.992	0.17692286	32.4552955627	0.176922857761	1305.25	33.7254905701	18.823530197143555	88.0	Curve Road
220	Mon Nov 07 16:45:07 GMT+08:00 2016	07-Nov-2016 16:45:05.899	103.324056667	2.03033166667	9.187277	7.5	-4.7	148.28	-3.233	-1.351	10.698	0.16652352	33.0741958618	0.166523516178	1247.5	32.1568641663	19.215686798095703	88.0	Curve Road
221	Mon Nov 07 16:45:08 GMT+08:00 2016	07-Nov-2016 16:45:06.899	103.324088333	2.03022833333	9.274265	7.6	-4.9	148.24	-1.777	-0.339	11.211	0.17659622	33.3873558044	0.176596224308	1961.5	83.5294113159	32.54901885986328	88.0	Curve Road
222	Mon Nov 07 16:45:09 GMT+08:00 2016	07-Nov-2016 16:45:07.899	103.32415	2.03015	9.067347	7.7	-5.1	144.0	-2.209	0.25	9.717	0.03511232	32.6424484253	0.0351123213768	2046.75	92.156867981	33.72549057006836	88.0	Curve Road
223	Mon Nov 07 16:45:10 GMT+08:00 2016	07-Nov-2016 16:45:08.899	103.324208333	2.03006666667	9.192939	7.9	-5.3	142.65	-1.756	-0.289	9.088	-0.037003577	33.0945777893	-0.0370035767555	2060.0	92.9411773682	33.72549057006836	89.0	Curve Road
224	Mon Nov 07 16:45:11 GMT+08:00 2016	07-Nov-2016 16:45:09.899	103.324275	2.03	9.060656	8.1	-5.5	140.8	-0.381	-0.102	9.49	-0.0127847195	32.6183586121	-0.0127847194672	2089.0	91.7647094727	33.72549057006836	89.0	Curve Road
225	Mon Nov 07 16:45:12 GMT+08:00 2016	07-Nov-2016 16:45:10.899	103.324316667	2.02994333333	8.73844	8.3	-5.7	140.37	0.847	0.034	9.459	-0.01291579	31.4583816528	-0.012915790081	2101.5	92.5490188599	34.509803771972656	89.0	Curve Road
226	Mon Nov 07 16:45:13 GMT+08:00 2016	07-Nov-2016 16:45:11.899	103.3243	2.02992666667	7.628698	8.5	-5.8	140.3	0.299	-0.167	9.559	0.0034326005	27.463312149	0.00343260052614	2128.75	93.3333358765	35.686275482177734	89.0	Curve Road
227	Mon Nov 07 16:45:14 GMT+08:00 2016	07-Nov-2016 16:45:12.899	103.324286667	2.02992	6.472632	8.6	-6.0	139.25	1.297	-0.633	10.242	0.06452322	23.3014736176	0.0645232200623	2152.25	93.3333358765	35.29411697387695	89.0	Curve Road
228	Mon Nov 07 16:45:15 GMT+08:00 2016	07-Nov-2016 16:45:13.898	103.324493333	2.029955	6.639917	8.4	-6.1	123.47	0.472	-0.48	10.685	0.11854858	23.9036998749	0.118548579514	2179.5	93.3333358765	35.29411697387695	89.0	Curve Road
229	Mon Nov 07 16:45:16 GMT+08:00 2016	07-Nov-2016 16:45:14.899	103.324745	2.02996666667	7.663699	8.3	-6.3	112.28	1.438	-0.063	10.025	0.051395953	27.5893154144	0.0513959527016	2185.0	93.7254943848	34.90196228027344	89.0	Curve Road
230	Mon Nov 07 16:45:17 GMT+08:00 2016	07-Nov-2016 16:45:15.898	103.325053333	2.02999833333	9.490448	7.8	-6.5	102.45	1.567	-0.143	8.47	-0.10282272	34.1656112671	-0.102822721004	2187.5	93.7254943848	34.509803771972656	89.0	Straight Road
231	Mon Nov 07 16:45:18 GMT+08:00 2016	07-Nov-2016 16:45:16.899	103.325361667	2.03009333333	11.479335	7.4	-6.6	91.42	1.904	-0.249	10.403	0.09736234	41.3256034851	0.0973623394966	2163.25	89.4117660522	30.19607925415039	89.0	Straight Road
232	Mon Nov 07 16:45:19 GMT+08:00 2016	07-Nov-2016 16:45:17.899	103.325603333	2.03016666667	13.089386	7.1	-6.8	87.22	1.77	-0.524	9.809	0.036449492	47.1217880249	0.0364494919777	1940.5	48.6274528503	27.843137741088867	89.0	Straight Road
233	Mon Nov 07 16:45:20 GMT+08:00 2016	07-Nov-2016 16:45:18.899	103.325745	2.030205	13.667419	6.9	-7.0	85.84	3.277	-0.798	10.642	0.15698951	49.202709198	0.156989514828	1479.5	29.4117660522	19.215686798095703	89.0	Straight Road
234	Mon Nov 07 16:45:21 GMT+08:00 2016	07-Nov-2016 16:45:19.898	103.325878333	2.03022166667	14.051917	6.6	-7.0	87.44	1.151	-1.392	9.818	0.03661102	50.5868988037	0.036611020565	1350.75	25.490196228	18.431373596191406	89.0	Straight Road
235	Mon Nov 07 16:45:22 GMT+08:00 2016	07-Nov-2016 16:45:20.899	103.326036667	2.030245	13.891838	6.4	-7.2	89.02	0.737	-1.807	10.285	0.029504599	50.0106163025	0.0295045990497	1229.5	26.6666679382	18.823530197143555	89.0	Straight Road
236	Mon Nov 07 16:45:23 GMT+08:00 2016	07-Nov-2016 16:45:21.899	103.326221667	2.03025166667	13.335938	6.0	-6.9	90.86	0.679	-2.327	9.711	0.059027113	48.0093765259	0.0590271130204	1106.25	29.0196075439	18.431373596191406	89.0	Straight Road
237	Mon Nov 07 16:45:24 GMT+08:00 2016	07-Nov-2016 16:45:22.899	103.326368333	2.03024333333	13.012692	5.9	-7.0	93.23	0.857	-3.607	9.961	0.10244197	46.8456916809	0.102441966534	941.25	32.5490188599	18.823530197143555	89.0	Straight Road
238	Mon Nov 07 16:45:25 GMT+08:00 2016	07-Nov-2016 16:45:23.899	103.326501667	2.03021166667	12.408408	5.7	-6.8	97.9	0.609	-3.388	9.601	0.058698475	44.6702690125	0.0586984753609	715.5	38.8235282898	18.823530197143555	89.0	Straight Road
239	Mon Nov 07 16:45:26 GMT+08:00 2016	07-Nov-2016 16:45:24.898	103.326616667	2.03019166667	11.262122	5.5	-6.7	100.04	0.693	-1.035	9.736	0.019545734	40.5436401367	0.0195457339287	733.5	41.5686264038	18.823530197143555	89.0	Straight Road
240	Mon Nov 07 16:45:27 GMT+08:00 2016	07-Nov-2016 16:45:25.900	103.32672	2.03017333333	10.702105	5.3	-6.5	100.76	0.423	-1.189	10.156	0.062232316	38.5275764465	0.0622323155403	751.5	40.0	18.823530197143555	89.0	Straight Road
241	Mon Nov 07 16:45:28 GMT+08:00 2016	07-Nov-2016 16:45:26.899	103.326818333	2.03016333333	10.041201	5.2	-6.5	101.14	0.334	-0.299	9.765	0.015461147	36.1483230591	0.0154611468315	706.25	41.5686264038	18.431373596191406	89.0	Straight Road
242	Mon Nov 07 16:45:29 GMT+08:00 2016	07-Nov-2016 16:45:27.898	103.326883333	2.03012666667	8.853222	5.2	-6.6	108.2	0.31	1.623	9.804	0.032482684	31.87159729	0.0324826836586	1399.0	41.5686264038	25.490196228027344	89.0	Straight Road
243	Mon Nov 07 16:45:30 GMT+08:00 2016	07-Nov-2016 16:45:28.899	103.326928333	2.03009833333	7.4938407	5.2	-6.7	113.03	1.361	2.382	9.591	0.048067387	26.9778251648	0.0480673871934	2023.25	87.8431396484	29.019607543945313	89.0	Straight Road
244	Mon Nov 07 16:45:31 GMT+08:00 2016	07-Nov-2016 16:45:29.899	103.326975	2.03008166667	6.821614	5.4	-6.9	110.18	2.931	0.802	9.728	0.029445887	24.5578098297	0.0294458866119	2080.25	89.8039245605	29.803922653198242	90.0	Straight Road
245	Mon Nov 07 16:45:32 GMT+08:00 2016	07-Nov-2016 16:45:30.899	103.327011667	2.03006166667	5.928056	5.5	-7.0	112.92	3.778	1.157	9.769	0.093189895	21.3409996033	0.093189895153	2342.0	85.0980377197	30.980392456054688	90.0	Straight Road
246	Mon Nov 07 16:45:33 GMT+08:00 2016	07-Nov-2016 16:45:31.899	103.327041667	2.03002666667	5.494145	5.6	-7.2	121.38	1.095	1.235	10.09	0.0612126	19.7789211273	0.0612125992775	2602.25	88.2352981567	30.980392456054688	89.0	Straight Road
247	Mon Nov 07 16:45:34 GMT+08:00 2016	07-Nov-2016 16:45:32.898	103.327061667	2.02999	5.5085573	5.5	-7.3	131.9	0.456	0.817	9.725	0.014912844	19.8308067322	0.0149128437042	2298.25	92.156867981	33.72549057006836	89.0	Straight Road
248	Mon Nov 07 16:45:35 GMT+08:00 2016	07-Nov-2016 16:45:33.899	103.327081667	2.02994666667	5.7607713	5.6	-7.4	139.24	0.253	0.618	9.818	0.022127688	20.7387752533	0.0221276879311	2371.75	90.5882339478	33.33333206176758	89.0	Straight Road
249	Mon Nov 07 16:45:36 GMT+08:00 2016	07-Nov-2016 16:45:34.901	103.32709	2.02988833333	6.206006	5.6	-7.5	150.47	0.176	0.465	9.645	0.0034858584	22.3416213989	0.0034858584404	2549.0	89.8039245605	32.94117736816406	89.0	Straight Road
250	Mon Nov 07 16:45:37 GMT+08:00 2016	07-Nov-2016 16:45:35.899	103.327115	2.02983	6.826761	5.7	-7.6	151.48	0.257	-0.435	10.369	0.07723671	24.5763378143	0.0772367119789	2463.25	49.8039207458	25.882352828979492	88.0	Straight Road
251	Mon Nov 07 16:45:38 GMT+08:00 2016	07-Nov-2016 16:45:36.899	103.327138333	2.02976	7.191699	5.8	-7.5	153.51	0.336	-0.328	9.878	0.027068675	25.8901157379	0.0270686745644	1983.5	72.1568603516	25.490196228027344	88.0	Straight Road
252	Mon Nov 07 16:45:39 GMT+08:00 2016	07-Nov-2016 16:45:37.899	103.327158333	2.029695	7.538107	6.0	-7.6	155.34	-0.002	-0.708	9.588	-0.0009689331	27.1371841431	-0.000968933105469	1784.25	40.7843132019	20.784313201904297	88.0	Straight Road
253	Mon Nov 07 16:45:40 GMT+08:00 2016	07-Nov-2016 16:45:38.898	103.327156667	2.02962166667	7.863926	6.1	-7.7	159.42	0.424	-0.641	9.206	-0.03930539	28.3101329803	-0.0393053889275	1450.0	45.8823547363	22.352941513061523	88.0	Straight Road
254	Mon Nov 07 16:45:41 GMT+08:00 2016	07-Nov-2016 16:45:39.899	103.327128333	2.02949	8.71013	6.2	-7.5	167.19	0.921	-0.89	10.234	0.07035881	31.3564662933	0.070358812809	1400.75	37.254901886	20.39215660095215	88.0	Straight Road
255	Mon Nov 07 16:45:42 GMT+08:00 2016	07-Nov-2016 16:45:40.899	103.32705	2.02935	9.622732	6.2	-7.3	177.49	0.769	-1.199	10.627	0.11197013	34.641834259	0.111970126629	1301.5	28.235294342	18.823530197143555	88.0	Straight Road
256	Mon Nov 07 16:45:43 GMT+08:00 2016	07-Nov-2016 16:45:41.899	103.326966667	2.02920833333	10.736076	6.0	-7.2	185.21	0.323	-0.892	9.962	0.039088547	38.6498756409	0.0390885472298	1323.25	27.8431377411	18.823530197143555	88.0	Straight Road
257	Mon Nov 07 16:45:44 GMT+08:00 2016	07-Nov-2016 16:45:42.899	103.32689	2.02906	11.908613	6.0	-7.2	190.18	0.582	-0.935	10.543	0.09956759	42.871006012	0.099567592144	1322.5	27.0588245392	18.823530197143555	88.0	Straight Road
258	Mon Nov 07 16:45:45 GMT+08:00 2016	07-Nov-2016 16:45:43.899	103.326816667	2.028935	12.443925	5.9	-7.2	192.96	0.145	-1.111	10.257	0.070785224	44.7981300354	0.0707852244377	1317.75	27.0588245392	18.823530197143555	89.0	Straight Road
259	Mon Nov 07 16:45:46 GMT+08:00 2016	07-Nov-2016 16:45:44.901	103.326735	2.02881666667	12.719815	5.8	-7.2	196.1	0.037	-1.293	10.364	0.08366972	45.7913322449	0.0836697220802	1303.0	27.0588245392	18.823530197143555	89.0	Straight Road
260	Mon Nov 07 16:45:47 GMT+08:00 2016	07-Nov-2016 16:45:45.899	103.326658333	2.02868333333	13.145491	5.8	-7.3	198.09	0.125	-1.608	10.071	0.05868703	47.323764801	0.0586870312691	1271.75	27.4509811401	18.823530197143555	89.0	Straight Road
261	Mon Nov 07 16:45:48 GMT+08:00 2016	07-Nov-2016 16:45:46.899	103.32659	2.028555	13.175344	5.8	-7.3	200.25	-0.146	-2.434	10.862	0.15379387	47.4312400818	0.153793871403	1240.5	27.8431377411	18.823530197143555	89.0	Straight Road
262	Mon Nov 07 16:45:49 GMT+08:00 2016	07-Nov-2016 16:45:47.898	103.326523333	2.02843333333	13.149094	5.8	-7.3	202.23	-0.521	-1.468	10.019	0.052574933	47.3367347717	0.0525749325752	1109.25	29.4117660522	18.823530197143555	89.0	Straight Road
