	GPS Time	 Device Time	 Longitude	 Latitude	GPS Speed (Meters/second)	 Horizontal Dilution of Precision	 Altitude	 Bearing	 G(x)	 G(y)	 G(z)	 G(calibrated)	Speed (GPS)(km/h)	Acceleration Sensor(Total)(g)	Engine RPM(rpm)	Engine Load(%)	Throttle Position(Manifold)(%)	Engine Coolant Temperature(°C)	Road Structure
59	Tue Nov 01 16:56:50 GMT+08:00 2016	01-Nov-2016 16:56:48.392	103.324713333	2.02549666667	9.415813	2.8	47.9	184.31	0.348	0.817	10.109	0.053447425	33.8969268799	0.0534474253654	1785.5	58.0392150879	22.352941513061523	95.0	Curve Road
60	Tue Nov 01 16:56:51 GMT+08:00 2016	01-Nov-2016 16:56:49.392	103.324708333	2.02540833333	9.834283	2.8	48.3	187.46	-0.085	0.419	10.246	0.06435329	35.4034156799	0.06435328722	1774.0	58.4313735962	22.352941513061523	95.0	Curve Road
61	Tue Nov 01 16:56:52 GMT+08:00 2016	01-Nov-2016 16:56:50.393	103.324696667	2.02531666667	10.234222	2.8	48.7	189.49	-0.124	0.477	10.152	0.05508119	36.8432006836	0.0550811886787	1442.75	42.3529434204	17.254901885986328	95.0	Curve Road
62	Tue Nov 01 16:56:53 GMT+08:00 2016	01-Nov-2016 16:56:51.398	103.324688333	2.02522	10.613057	2.8	49.5	189.8	0.289	0.417	10.812	0.122353375	38.2070045471	0.122353374958	1438.25	44.7058830261	17.254901885986328	95.0	Curve Road
63	Tue Nov 01 16:56:54 GMT+08:00 2016	01-Nov-2016 16:56:52.394	103.324671667	2.02512166667	11.067557	2.8	49.5	191.11	0.122	0.146	9.875	0.025812685	39.8432044983	0.0258126854897	1450.75	29.8039226532	14.901961326599121	95.0	Curve Road
64	Tue Nov 01 16:56:55 GMT+08:00 2016	01-Nov-2016 16:56:53.400	103.324651667	2.02502166667	11.059321	2.8	49.4	190.52	-0.147	0.134	9.826	0.020836174	39.8135566711	0.0208361744881	1434.5	31.372549057	14.901961326599121	95.0	Curve Road
65	Tue Nov 01 16:56:56 GMT+08:00 2016	01-Nov-2016 16:56:54.393	103.324641667	2.02492	10.88586	2.8	49.8	190.01	-0.93	-0.005	9.947	0.03738743	39.1890983582	0.0373874306679	1410.25	30.9803924561	14.509803771972656	95.0	Curve Road
66	Tue Nov 01 16:56:57 GMT+08:00 2016	01-Nov-2016 16:56:55.392	103.32463	2.02482	10.89461	2.8	49.2	186.83	-1.966	-0.334	9.623	0.020779073	39.2205963135	0.0207790732384	1327.75	21.5686283112	9.803921699523926	95.0	Curve Road
67	Tue Nov 01 16:56:57 GMT+08:00 2016	01-Nov-2016 16:56:56.399	103.32463	2.02482	10.89461	2.8	49.2	186.83	-1.582	-0.557	9.914	0.04396099	39.2205963135	0.0439609885216	1319.5	12.9411764145	9.803921699523926	95.0	Curve Road
68	Tue Nov 01 16:56:59 GMT+08:00 2016	01-Nov-2016 16:56:57.400	103.32463	2.02462	10.465332	2.8	48.7	174.32	-0.196	-0.408	9.706	0.00947386	37.6751937866	0.00947386026382	1238.0	13.3333339691	9.803921699523926	95.0	Curve Road
69	Tue Nov 01 16:57:00 GMT+08:00 2016	01-Nov-2016 16:56:58.397	103.324643333	2.02452666667	10.158043	2.8	48.8	170.27	-0.403	0.494	9.622	0.011001254	36.5689544678	0.0110012544319	1175.0	34.9019622803	9.803921699523926	95.0	Curve Road
70	Tue Nov 01 16:57:01 GMT+08:00 2016	01-Nov-2016 16:56:59.394	103.324665	2.02444166667	9.781266	2.8	48.6	166.01	-0.921	0.286	9.613	0.0038371086	35.2125587463	0.00383710861206	1326.0	38.0392150879	14.901961326599121	95.0	Curve Road
71	Tue Nov 01 16:57:02 GMT+08:00 2016	01-Nov-2016 16:57:00.393	103.324691667	2.024355	10.04326	2.8	48.6	162.0	-1.052	0.259	9.54	-0.0022720098	36.1557350159	-0.00227200984955	1289.25	41.1764717102	15.686274528503418	95.0	Curve Road
72	Tue Nov 01 16:57:03 GMT+08:00 2016	01-Nov-2016 16:57:01.392	103.324723333	2.024265	10.371653	2.8	48.1	161.43	-0.467	0.416	10.084	0.04890567	37.3379478455	0.0489056706429	1284.5	43.9215698242	16.078432083129883	95.0	Curve Road
73	Tue Nov 01 16:57:04 GMT+08:00 2016	01-Nov-2016 16:57:02.396	103.324763333	2.02417666667	10.361873	2.8	48.7	156.73	-0.505	0.42	9.931	0.03354603	37.3027420044	0.0335460305214	1331.25	43.9215698242	16.47058868408203	95.0	Curve Road
74	Tue Nov 01 16:57:05 GMT+08:00 2016	01-Nov-2016 16:57:03.393	103.324811667	2.02409333333	10.547688	2.8	49.0	150.35	-0.949	-0.013	9.32	0.08105749	37.9716758728	0.0810574889183	1396.75	15.2941179276	16.47058868408203	95.0	Curve Road
75	Tue Nov 01 16:57:06 GMT+08:00 2016	01-Nov-2016 16:57:04.392	103.324865	2.02400833333	10.543056	2.8	49.0	146.49	-0.551	-0.098	9.661	0.005462408	37.9549980164	0.0054624080658	1401.5	16.4705886841	12.549019813537598	95.0	Curve Road
76	Tue Nov 01 16:57:07 GMT+08:00 2016	01-Nov-2016 16:57:05.393	103.324923333	2.02392833333	10.560555	2.9	48.8	144.16	-0.199	-0.155	9.877	0.026158035	38.0179977417	0.0261580348015	1429.5	10.5882358551	12.549019813537598	95.0	Curve Road
77	Tue Nov 01 16:57:08 GMT+08:00 2016	01-Nov-2016 16:57:06.395	103.324988333	2.02384666667	11.3712435	2.9	48.1	141.33	-0.395	-0.177	10.74	0.11468989	40.9364738464	-0.00377857685089	1336.5	8.62745094299	9.803921699523926	95.0	Curve Road
78	Tue Nov 01 16:57:09 GMT+08:00 2016	01-Nov-2016 16:57:07.392	103.325056667	2.02376833333	11.280652	2.9	47.9	139.63	-0.892	-0.011	9.578	-0.00042384863	40.6103477478	-0.000423848628998	1399.0	8.62745094299	9.803921699523926	95.0	Curve Road
79	Tue Nov 01 16:57:10 GMT+08:00 2016	01-Nov-2016 16:57:08.392	103.325128333	2.02368833333	11.297638	2.9	47.6	139.62	-0.613	-0.298	9.429	-0.01732999	40.671497345	-0.0173299908638	1373.25	8.23529434204	9.803921699523926	95.0	Curve Road
80	Tue Nov 01 16:57:11 GMT+08:00 2016	01-Nov-2016 16:57:09.395	103.325201667	2.02361333333	11.214767	2.9	47.4	135.74	-0.177	-0.979	9.796	0.02270931	40.3731613159	0.0227093100548	1390.75	8.23529434204	9.803921699523926	95.0	Straight Road
81	Tue Nov 01 16:57:12 GMT+08:00 2016	01-Nov-2016 16:57:10.393	103.32528	2.023545	11.124177	2.9	46.6	132.15	0.101	-1.034	9.58	0.0012801886	40.0470352173	0.00128018856049	1370.5	8.62745094299	9.803921699523926	95.0	Straight Road
82	Tue Nov 01 16:57:13 GMT+08:00 2016	01-Nov-2016 16:57:11.391	103.325358333	2.02348	11.027409	2.9	46.0	130.21	0.475	-1.179	10.09	0.055671513	39.6986694336	0.0556715130806	1237.75	9.01960754395	9.803921699523926	95.0	Straight Road
83	Tue Nov 01 16:57:14 GMT+08:00 2016	01-Nov-2016 16:57:12.392	103.325435	2.02341833333	10.7149725	2.9	45.6	129.67	0.38	-1.242	8.902	-0.06395078	38.5738983154	-0.0639507770538	1198.25	9.41176509857	9.803921699523926	95.0	Straight Road
84	Tue Nov 01 16:57:15 GMT+08:00 2016	01-Nov-2016 16:57:13.391	103.325505	2.02335833333	10.094732	3.0	44.7	132.08	0.462	-1.817	9.926	0.048715055	36.3410339355	0.0487150549889	1134.25	9.80392169952	9.803921699523926	95.0	Straight Road
85	Tue Nov 01 16:57:16 GMT+08:00 2016	01-Nov-2016 16:57:14.392	103.32557	2.0233	9.614496	3.0	44.2	132.73	0.525	-1.881	10.021	0.059725344	34.6121864319	0.0597253441811	1031.0	10.1960783005	9.803921699523926	95.0	Straight Road
86	Tue Nov 01 16:57:17 GMT+08:00 2016	01-Nov-2016 16:57:15.392	103.325628333	2.023245	8.818736	3.0	43.7	133.07	0.045	-2.316	10.491	0.11417776	31.7474498749	0.114177763462	819.75	18.8235301971	9.803921699523926	95.0	Straight Road
87	Tue Nov 01 16:57:18 GMT+08:00 2016	01-Nov-2016 16:57:16.391	103.325681667	2.02319666667	8.127978	3.0	43.9	129.8	-0.223	-1.98	10.451	0.103530586	29.2607212067	0.103530585766	733.25	18.8235301971	9.803921699523926	95.0	Straight Road
88	Tue Nov 01 16:57:19 GMT+08:00 2016	01-Nov-2016 16:57:17.392	103.325725	2.02315833333	6.6790357	3.0	44.1	130.23	-0.21	-2.35	10.161	0.08233577	24.0445270538	0.0823357701302	624.25	21.9607849121	9.803921699523926	95.0	Straight Road
89	Tue Nov 01 16:57:20 GMT+08:00 2016	01-Nov-2016 16:57:18.392	103.32576	2.02313	5.1745024	3.1	44.2	131.65	-0.107	-1.486	9.974	0.046997726	18.6282081604	0.0469977259636	865.0	30.5882358551	9.803921699523926	95.0	Intersection
90	Tue Nov 01 16:57:21 GMT+08:00 2016	01-Nov-2016 16:57:19.391	103.325783333	2.02311	3.4496684	3.1	43.9	132.37	-0.133	0.26	9.861	0.024639428	12.418806076	0.0246394276619	679.75	30.5882358551	9.803921699523926	95.0	Intersection
91	Tue Nov 01 16:57:22 GMT+08:00 2016	01-Nov-2016 16:57:20.392	103.325791667	2.02310333333	1.6296105	3.1	43.8	137.07	-0.322	1.802	9.714	0.026642382	5.86659765244	0.0266423821449	634.5	24.7058830261	9.803921699523926	95.0	Intersection
92	Tue Nov 01 16:57:23 GMT+08:00 2016	01-Nov-2016 16:57:21.391	103.325805	2.023095	1.6265222	3.1	43.8	129.91	-1.265	0.952	9.369	-0.012414336	5.85547971725	-0.0124143362045	1559.75	35.2941169739	18.823530197143555	95.0	Intersection
93	Tue Nov 01 16:57:24 GMT+08:00 2016	01-Nov-2016 16:57:22.392	103.325821667	2.02308833333	2.3116176	3.0	43.9	106.6	-1.08	0.854	9.744	0.022139132	8.32182312012	0.0221391320229	1326.0	35.2941169739	16.078432083129883	95.0	Intersection
94	Tue Nov 01 16:57:25 GMT+08:00 2016	01-Nov-2016 16:57:23.395	103.325846667	2.02308833333	3.0054631	3.0	44.1	87.95	-1.759	0.602	9.611	0.0168764	10.8196668625	0.0168763995171	1466.5	36.8627471924	16.078432083129883	95.0	Intersection
95	Tue Nov 01 16:57:26 GMT+08:00 2016	01-Nov-2016 16:57:24.391	103.325878333	2.02309666667	3.658131	3.0	44.4	72.26	-0.308	0.962	10.006	0.044163525	13.1692705154	0.0441635251045	1682.0	39.2156867981	16.47058868408203	95.0	Intersection
96	Tue Nov 01 16:57:27 GMT+08:00 2016	01-Nov-2016 16:57:25.392	103.325915	2.023115	4.4641857	3.0	45.0	68.95	0.485	1.054	9.977	0.042877257	16.0710678101	0.0428772568703	1718.75	39.2156867981	18.431373596191406	95.0	Intersection
97	Tue Nov 01 16:57:28 GMT+08:00 2016	01-Nov-2016 16:57:26.391	103.325956667	2.02314	5.6928277	3.0	45.0	63.89	0.095	1.187	9.662	0.011365175	20.494178772	0.0113651752472	1646.75	59.6078453064	20.39215660095215	95.0	Straight Road
98	Tue Nov 01 16:57:29 GMT+08:00 2016	01-Nov-2016 16:57:27.392	103.326015	2.02317166667	6.988384	2.9	45.9	62.26	0.531	1.295	9.677	0.015706837	25.1581802368	0.0157068371773	1834.75	60.7843132019	23.92156982421875	95.0	Straight Road
