GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Engine Load(%),Throttle Position(Manifold)(%),Engine Coolant Temperature(°C)
Sat Oct 29 14:34:41 GMT+08:00 2016,29-Oct-2016 14:34:39.225,103.33235,2.028715,12.965338,2.9,76.7,17.89,4.119,-5.458,8.067,0.09699029,46.67521286010742,0.09699028730392456,1133.0,16.86274528503418,9.411765098571777,85.0,46.67521286010742,0.09699028730392456,1133.0,16.86274528503418,9.411765098571777,85.0,46.67521286010742,0.09699028730392456,1133.0,16.86274528503418,9.411765098571777,85.0,46.67521286010742,0.09699028730392456,1133.0,16.86274528503418,9.411765098571777,85.0,46.67521286010742,0.09699028730392456,1133.0,16.86274528503418,9.411765098571777,85.0,46.67521286010742,0.09699028730392456,1133.0,16.86274528503418,9.411765098571777,85.0,46.67521286010742,0.09699028730392456,1133.0,16.86274528503418,9.411765098571777,85.0,46.67521286010742,0.09699028730392456,1133.0,16.86274528503418,9.411765098571777,85.0,46.67521286010742,0.09699028730392456,1133.0,16.86274528503418,9.411765098571777,85.0,46.67521286010742,0.09699028730392456,1133.0,16.86274528503418,9.411765098571777,85.0,46.67521286010742,0.09699028730392456,1133.0,16.86274528503418,9.411765098571777,85.0,46.67521286010742,0.09699028730392456,1133.0,16.86274528503418,9.411765098571777,85.0,46.67521286010742,0.09699028730392456,1133.0,16.86274528503418,9.411765098571777,85.0,46.67521286010742,0.09699028730392456,1133.0,16.86274528503418,9.411765098571777,85.0,46.67521286010742,0.09699028730392456,1133.0,16.86274528503418,9.411765098571777,85.0,46.67521286010742,0.09699028730392456,1133.0,16.86274528503418,9.411765098571777,85.0
Sat Oct 29 14:34:42 GMT+08:00 2016,29-Oct-2016 14:34:40.224,103.33237833333332,2.028826666666667,11.977072,2.8,75.6,15.81,4.406,-5.314,8.174,0.109607995,43.11745834350586,0.109607994556427,1059.25,20.0,9.411765098571777,85.0,43.11745834350586,0.109607994556427,1059.25,20.0,9.411765098571777,85.0,43.11745834350586,0.109607994556427,1059.25,20.0,9.411765098571777,85.0,43.11745834350586,0.109607994556427,1059.25,20.0,9.411765098571777,85.0,43.11745834350586,0.109607994556427,1059.25,20.0,9.411765098571777,85.0,43.11745834350586,0.109607994556427,1059.25,20.0,9.411765098571777,85.0,43.11745834350586,0.109607994556427,1059.25,20.0,9.411765098571777,85.0,43.11745834350586,0.109607994556427,1059.25,20.0,9.411765098571777,85.0,43.11745834350586,0.109607994556427,1059.25,20.0,9.411765098571777,85.0,43.11745834350586,0.109607994556427,1059.25,20.0,9.411765098571777,85.0,43.11745834350586,0.109607994556427,1059.25,20.0,9.411765098571777,85.0,43.11745834350586,0.109607994556427,1059.25,20.0,9.411765098571777,85.0,43.11745834350586,0.109607994556427,1059.25,20.0,9.411765098571777,85.0,43.11745834350586,0.109607994556427,1059.25,20.0,9.411765098571777,85.0,43.11745834350586,0.109607994556427,1059.25,20.0,9.411765098571777,85.0,43.11745834350586,0.109607994556427,1059.25,20.0,9.411765098571777,85.0
Sat Oct 29 14:34:43 GMT+08:00 2016,29-Oct-2016 14:34:41.234,103.33240166666668,2.028925,10.591954,2.8,74.9,14.34,5.084,-4.901,8.232,0.124592245,38.13103485107422,0.12459224462509155,955.25,34.11764907836914,9.411765098571777,85.0,38.13103485107422,0.12459224462509155,955.25,34.11764907836914,9.411765098571777,85.0,38.13103485107422,0.12459224462509155,955.25,34.11764907836914,9.411765098571777,85.0,38.13103485107422,0.12459224462509155,955.25,34.11764907836914,9.411765098571777,85.0,38.13103485107422,0.12459224462509155,955.25,34.11764907836914,9.411765098571777,85.0,38.13103485107422,0.12459224462509155,955.25,34.11764907836914,9.411765098571777,85.0,38.13103485107422,0.12459224462509155,955.25,34.11764907836914,9.411765098571777,85.0,38.13103485107422,0.12459224462509155,955.25,34.11764907836914,9.411765098571777,85.0,38.13103485107422,0.12459224462509155,955.25,34.11764907836914,9.411765098571777,85.0,38.13103485107422,0.12459224462509155,955.25,34.11764907836914,9.411765098571777,85.0,38.13103485107422,0.12459224462509155,955.25,34.11764907836914,9.411765098571777,85.0,38.13103485107422,0.12459224462509155,955.25,34.11764907836914,9.411765098571777,85.0,38.13103485107422,0.12459224462509155,955.25,34.11764907836914,9.411765098571777,85.0,38.13103485107422,0.12459224462509155,955.25,34.11764907836914,9.411765098571777,85.0,38.13103485107422,0.12459224462509155,955.25,34.11764907836914,9.411765098571777,85.0,38.13103485107422,0.12459224462509155,955.25,34.11764907836914,9.411765098571777,85.0
Sat Oct 29 14:34:44 GMT+08:00 2016,29-Oct-2016 14:34:42.225,103.33241666666666,2.029008333333333,8.610788,2.8,74.1,10.03,5.172,-6.139,6.881,0.096762,30.998836517333984,0.09676200151443481,929.0,37.64706039428711,9.411765098571777,85.0,30.998836517333984,0.09676200151443481,929.0,37.64706039428711,9.411765098571777,85.0,30.998836517333984,0.09676200151443481,929.0,37.64706039428711,9.411765098571777,85.0,30.998836517333984,0.09676200151443481,929.0,37.64706039428711,9.411765098571777,85.0,30.998836517333984,0.09676200151443481,929.0,37.64706039428711,9.411765098571777,85.0,30.998836517333984,0.09676200151443481,929.0,37.64706039428711,9.411765098571777,85.0,30.998836517333984,0.09676200151443481,929.0,37.64706039428711,9.411765098571777,85.0,30.998836517333984,0.09676200151443481,929.0,37.64706039428711,9.411765098571777,85.0,30.998836517333984,0.09676200151443481,929.0,37.64706039428711,9.411765098571777,85.0,30.998836517333984,0.09676200151443481,929.0,37.64706039428711,9.411765098571777,85.0,30.998836517333984,0.09676200151443481,929.0,37.64706039428711,9.411765098571777,85.0,30.998836517333984,0.09676200151443481,929.0,37.64706039428711,9.411765098571777,85.0,30.998836517333984,0.09676200151443481,929.0,37.64706039428711,9.411765098571777,85.0,30.998836517333984,0.09676200151443481,929.0,37.64706039428711,9.411765098571777,85.0,30.998836517333984,0.09676200151443481,929.0,37.64706039428711,9.411765098571777,85.0,30.998836517333984,0.09676200151443481,929.0,37.64706039428711,9.411765098571777,85.0
Sat Oct 29 14:34:45 GMT+08:00 2016,29-Oct-2016 14:34:43.225,103.33242666666665,2.029071666666667,6.972942,2.9,73.6,7.54,5.544,-7.586,6.326,0.17364115,25.102590560913086,0.1736411452293396,921.0,39.2156867980957,9.411765098571777,85.0,25.102590560913086,0.1736411452293396,921.0,39.2156867980957,9.411765098571777,85.0,25.102590560913086,0.1736411452293396,921.0,39.2156867980957,9.411765098571777,85.0,25.102590560913086,0.1736411452293396,921.0,39.2156867980957,9.411765098571777,85.0,25.102590560913086,0.1736411452293396,921.0,39.2156867980957,9.411765098571777,85.0,25.102590560913086,0.1736411452293396,921.0,39.2156867980957,9.411765098571777,85.0,25.102590560913086,0.1736411452293396,921.0,39.2156867980957,9.411765098571777,85.0,25.102590560913086,0.1736411452293396,921.0,39.2156867980957,9.411765098571777,85.0,25.102590560913086,0.1736411452293396,921.0,39.2156867980957,9.411765098571777,85.0,25.102590560913086,0.1736411452293396,921.0,39.2156867980957,9.411765098571777,85.0,25.102590560913086,0.1736411452293396,921.0,39.2156867980957,9.411765098571777,85.0,25.102590560913086,0.1736411452293396,921.0,39.2156867980957,9.411765098571777,85.0,25.102590560913086,0.1736411452293396,921.0,39.2156867980957,9.411765098571777,85.0,25.102590560913086,0.1736411452293396,921.0,39.2156867980957,9.411765098571777,85.0,25.102590560913086,0.1736411452293396,921.0,39.2156867980957,9.411765098571777,85.0,25.102590560913086,0.1736411452293396,921.0,39.2156867980957,9.411765098571777,85.0
Sat Oct 29 14:34:46 GMT+08:00 2016,29-Oct-2016 14:34:44.225,103.33241000000001,2.0291116666666666,5.0725875,2.9,74.3,338.5,5.027,-7.648,5.126,0.08830923,18.261314392089844,0.08830922842025757,1096.5,62.352943420410156,21.176471710205078,85.0,18.261314392089844,0.08830922842025757,1096.5,62.352943420410156,21.176471710205078,85.0,18.261314392089844,0.08830922842025757,1096.5,62.352943420410156,21.176471710205078,85.0,18.261314392089844,0.08830922842025757,1096.5,62.352943420410156,21.176471710205078,85.0,18.261314392089844,0.08830922842025757,1096.5,62.352943420410156,21.176471710205078,85.0,18.261314392089844,0.08830922842025757,1096.5,62.352943420410156,21.176471710205078,85.0,18.261314392089844,0.08830922842025757,1096.5,62.352943420410156,21.176471710205078,85.0,18.261314392089844,0.08830922842025757,1096.5,62.352943420410156,21.176471710205078,85.0,18.261314392089844,0.08830922842025757,1096.5,62.352943420410156,21.176471710205078,85.0,18.261314392089844,0.08830922842025757,1096.5,62.352943420410156,21.176471710205078,85.0,18.261314392089844,0.08830922842025757,1096.5,62.352943420410156,21.176471710205078,85.0,18.261314392089844,0.08830922842025757,1096.5,62.352943420410156,21.176471710205078,85.0,18.261314392089844,0.08830922842025757,1096.5,62.352943420410156,21.176471710205078,85.0,18.261314392089844,0.08830922842025757,1096.5,62.352943420410156,21.176471710205078,85.0,18.261314392089844,0.08830922842025757,1096.5,62.352943420410156,21.176471710205078,85.0,18.261314392089844,0.08830922842025757,1096.5,62.352943420410156,21.176471710205078,85.0
Sat Oct 29 14:34:47 GMT+08:00 2016,29-Oct-2016 14:34:45.225,103.33239,2.029145,4.3164606,2.9,74.2,329.35,2.586,-8.825,5.03,0.08283961,15.539258003234863,0.08283960819244385,1845.5,71.76470947265625,24.705883026123047,85.0,15.539258003234863,0.08283960819244385,1845.5,71.76470947265625,24.705883026123047,85.0,15.539258003234863,0.08283960819244385,1845.5,71.76470947265625,24.705883026123047,85.0,15.539258003234863,0.08283960819244385,1845.5,71.76470947265625,24.705883026123047,85.0,15.539258003234863,0.08283960819244385,1845.5,71.76470947265625,24.705883026123047,85.0,15.539258003234863,0.08283960819244385,1845.5,71.76470947265625,24.705883026123047,85.0,15.539258003234863,0.08283960819244385,1845.5,71.76470947265625,24.705883026123047,85.0,15.539258003234863,0.08283960819244385,1845.5,71.76470947265625,24.705883026123047,85.0,15.539258003234863,0.08283960819244385,1845.5,71.76470947265625,24.705883026123047,85.0,15.539258003234863,0.08283960819244385,1845.5,71.76470947265625,24.705883026123047,85.0,15.539258003234863,0.08283960819244385,1845.5,71.76470947265625,24.705883026123047,85.0,15.539258003234863,0.08283960819244385,1845.5,71.76470947265625,24.705883026123047,85.0,15.539258003234863,0.08283960819244385,1845.5,71.76470947265625,24.705883026123047,85.0,15.539258003234863,0.08283960819244385,1845.5,71.76470947265625,24.705883026123047,85.0,15.539258003234863,0.08283960819244385,1845.5,71.76470947265625,24.705883026123047,85.0,15.539258003234863,0.08283960819244385,1845.5,71.76470947265625,24.705883026123047,85.0
Sat Oct 29 14:34:48 GMT+08:00 2016,29-Oct-2016 14:34:46.228,103.33236166666666,2.029175,3.420329,2.9,73.1,313.78,2.524,-8.758,5.357,0.096692264,12.31318473815918,0.09669226408004761,2216.5,74.50980377197266,27.05882453918457,85.0,12.31318473815918,0.09669226408004761,2216.5,74.50980377197266,27.05882453918457,85.0,12.31318473815918,0.09669226408004761,2216.5,74.50980377197266,27.05882453918457,85.0,12.31318473815918,0.09669226408004761,2216.5,74.50980377197266,27.05882453918457,85.0,12.31318473815918,0.09669226408004761,2216.5,74.50980377197266,27.05882453918457,85.0,12.31318473815918,0.09669226408004761,2216.5,74.50980377197266,27.05882453918457,85.0,12.31318473815918,0.09669226408004761,2216.5,74.50980377197266,27.05882453918457,85.0,12.31318473815918,0.09669226408004761,2216.5,74.50980377197266,27.05882453918457,85.0,12.31318473815918,0.09669226408004761,2216.5,74.50980377197266,27.05882453918457,85.0,12.31318473815918,0.09669226408004761,2216.5,74.50980377197266,27.05882453918457,85.0,12.31318473815918,0.09669226408004761,2216.5,74.50980377197266,27.05882453918457,85.0,12.31318473815918,0.09669226408004761,2216.5,74.50980377197266,27.05882453918457,85.0,12.31318473815918,0.09669226408004761,2216.5,74.50980377197266,27.05882453918457,85.0,12.31318473815918,0.09669226408004761,2216.5,74.50980377197266,27.05882453918457,85.0,12.31318473815918,0.09669226408004761,2216.5,74.50980377197266,27.05882453918457,85.0,12.31318473815918,0.09669226408004761,2216.5,74.50980377197266,27.05882453918457,85.0
Sat Oct 29 14:34:49 GMT+08:00 2016,29-Oct-2016 14:34:47.225,103.33231333333333,2.029195,5.238328,2.9,73.0,286.99,1.852,-8.627,5.199,0.06296736,18.857980728149414,0.06296736001968384,2659.75,72.54901885986328,26.27450942993164,85.0,18.857980728149414,0.06296736001968384,2659.75,72.54901885986328,26.27450942993164,85.0,18.857980728149414,0.06296736001968384,2659.75,72.54901885986328,26.27450942993164,85.0,18.857980728149414,0.06296736001968384,2659.75,72.54901885986328,26.27450942993164,85.0,18.857980728149414,0.06296736001968384,2659.75,72.54901885986328,26.27450942993164,85.0,18.857980728149414,0.06296736001968384,2659.75,72.54901885986328,26.27450942993164,85.0,18.857980728149414,0.06296736001968384,2659.75,72.54901885986328,26.27450942993164,85.0,18.857980728149414,0.06296736001968384,2659.75,72.54901885986328,26.27450942993164,85.0,18.857980728149414,0.06296736001968384,2659.75,72.54901885986328,26.27450942993164,85.0,18.857980728149414,0.06296736001968384,2659.75,72.54901885986328,26.27450942993164,85.0,18.857980728149414,0.06296736001968384,2659.75,72.54901885986328,26.27450942993164,85.0,18.857980728149414,0.06296736001968384,2659.75,72.54901885986328,26.27450942993164,85.0,18.857980728149414,0.06296736001968384,2659.75,72.54901885986328,26.27450942993164,85.0,18.857980728149414,0.06296736001968384,2659.75,72.54901885986328,26.27450942993164,85.0,18.857980728149414,0.06296736001968384,2659.75,72.54901885986328,26.27450942993164,85.0,18.857980728149414,0.06296736001968384,2659.75,72.54901885986328,26.27450942993164,85.0
Sat Oct 29 14:34:50 GMT+08:00 2016,29-Oct-2016 14:34:48.225,103.33225833333333,2.0292083333333335,6.6306515,2.9,72.4,284.5,2.481,-8.626,6.2,0.13101429,23.870344161987305,0.13101428747177124,2508.0,70.5882339477539,24.3137264251709,84.0,23.870344161987305,0.13101428747177124,2508.0,70.5882339477539,24.3137264251709,84.0,23.870344161987305,0.13101428747177124,2508.0,70.5882339477539,24.3137264251709,84.0,23.870344161987305,0.13101428747177124,2508.0,70.5882339477539,24.3137264251709,84.0,23.870344161987305,0.13101428747177124,2508.0,70.5882339477539,24.3137264251709,84.0,23.870344161987305,0.13101428747177124,2508.0,70.5882339477539,24.3137264251709,84.0,23.870344161987305,0.13101428747177124,2508.0,70.5882339477539,24.3137264251709,84.0,23.870344161987305,0.13101428747177124,2508.0,70.5882339477539,24.3137264251709,84.0,23.870344161987305,0.13101428747177124,2508.0,70.5882339477539,24.3137264251709,84.0,23.870344161987305,0.13101428747177124,2508.0,70.5882339477539,24.3137264251709,84.0,23.870344161987305,0.13101428747177124,2508.0,70.5882339477539,24.3137264251709,84.0,23.870344161987305,0.13101428747177124,2508.0,70.5882339477539,24.3137264251709,84.0,23.870344161987305,0.13101428747177124,2508.0,70.5882339477539,24.3137264251709,84.0,23.870344161987305,0.13101428747177124,2508.0,70.5882339477539,24.3137264251709,84.0,23.870344161987305,0.13101428747177124,2508.0,70.5882339477539,24.3137264251709,84.0,23.870344161987305,0.13101428747177124,2508.0,70.5882339477539,24.3137264251709,84.0
Sat Oct 29 14:34:51 GMT+08:00 2016,29-Oct-2016 14:34:49.226,103.33219,2.02922,7.810395,2.9,72.0,278.52,3.334,-8.114,7.181,0.17462033,28.117420196533203,0.17462033033370972,1846.75,21.960784912109375,14.117647171020508,84.0,28.117420196533203,0.17462033033370972,1846.75,21.960784912109375,14.117647171020508,84.0,28.117420196533203,0.17462033033370972,1846.75,21.960784912109375,14.117647171020508,84.0,28.117420196533203,0.17462033033370972,1846.75,21.960784912109375,14.117647171020508,84.0,28.117420196533203,0.17462033033370972,1846.75,21.960784912109375,14.117647171020508,84.0,28.117420196533203,0.17462033033370972,1846.75,21.960784912109375,14.117647171020508,84.0,28.117420196533203,0.17462033033370972,1846.75,21.960784912109375,14.117647171020508,84.0,28.117420196533203,0.17462033033370972,1846.75,21.960784912109375,14.117647171020508,84.0,28.117420196533203,0.17462033033370972,1846.75,21.960784912109375,14.117647171020508,84.0,28.117420196533203,0.17462033033370972,1846.75,21.960784912109375,14.117647171020508,84.0,28.117420196533203,0.17462033033370972,1846.75,21.960784912109375,14.117647171020508,84.0,28.117420196533203,0.17462033033370972,1846.75,21.960784912109375,14.117647171020508,84.0,28.117420196533203,0.17462033033370972,1846.75,21.960784912109375,14.117647171020508,84.0,28.117420196533203,0.17462033033370972,1846.75,21.960784912109375,14.117647171020508,84.0,28.117420196533203,0.17462033033370972,1846.75,21.960784912109375,14.117647171020508,84.0,28.117420196533203,0.17462033033370972,1846.75,21.960784912109375,14.117647171020508,84.0
Sat Oct 29 14:34:52 GMT+08:00 2016,29-Oct-2016 14:34:50.225,103.33210833333332,2.0292266666666667,8.481078,2.9,71.6,275.24,2.76,-8.337,6.157,0.11230153,30.53188133239746,0.1123015284538269,2259.25,72.1568603515625,25.490196228027344,83.0,30.53188133239746,0.1123015284538269,2259.25,72.1568603515625,25.490196228027344,83.0,30.53188133239746,0.1123015284538269,2259.25,72.1568603515625,25.490196228027344,83.0,30.53188133239746,0.1123015284538269,2259.25,72.1568603515625,25.490196228027344,83.0,30.53188133239746,0.1123015284538269,2259.25,72.1568603515625,25.490196228027344,83.0,30.53188133239746,0.1123015284538269,2259.25,72.1568603515625,25.490196228027344,83.0,30.53188133239746,0.1123015284538269,2259.25,72.1568603515625,25.490196228027344,83.0,30.53188133239746,0.1123015284538269,2259.25,72.1568603515625,25.490196228027344,83.0,30.53188133239746,0.1123015284538269,2259.25,72.1568603515625,25.490196228027344,83.0,30.53188133239746,0.1123015284538269,2259.25,72.1568603515625,25.490196228027344,83.0,30.53188133239746,0.1123015284538269,2259.25,72.1568603515625,25.490196228027344,83.0,30.53188133239746,0.1123015284538269,2259.25,72.1568603515625,25.490196228027344,83.0,30.53188133239746,0.1123015284538269,2259.25,72.1568603515625,25.490196228027344,83.0,30.53188133239746,0.1123015284538269,2259.25,72.1568603515625,25.490196228027344,83.0,30.53188133239746,0.1123015284538269,2259.25,72.1568603515625,25.490196228027344,83.0,30.53188133239746,0.1123015284538269,2259.25,72.1568603515625,25.490196228027344,83.0
Sat Oct 29 14:34:53 GMT+08:00 2016,29-Oct-2016 14:34:51.225,103.332025,2.02923,8.872782,2.9,71.1,272.52,2.548,-8.318,6.265,0.11182541,31.942012786865234,0.11182540655136108,2453.25,75.29412078857422,26.27450942993164,83.0,31.942012786865234,0.11182540655136108,2453.25,75.29412078857422,26.27450942993164,83.0,31.942012786865234,0.11182540655136108,2453.25,75.29412078857422,26.27450942993164,83.0,31.942012786865234,0.11182540655136108,2453.25,75.29412078857422,26.27450942993164,83.0,31.942012786865234,0.11182540655136108,2453.25,75.29412078857422,26.27450942993164,83.0,31.942012786865234,0.11182540655136108,2453.25,75.29412078857422,26.27450942993164,83.0,31.942012786865234,0.11182540655136108,2453.25,75.29412078857422,26.27450942993164,83.0,31.942012786865234,0.11182540655136108,2453.25,75.29412078857422,26.27450942993164,83.0,31.942012786865234,0.11182540655136108,2453.25,75.29412078857422,26.27450942993164,83.0,31.942012786865234,0.11182540655136108,2453.25,75.29412078857422,26.27450942993164,83.0,31.942012786865234,0.11182540655136108,2453.25,75.29412078857422,26.27450942993164,83.0,31.942012786865234,0.11182540655136108,2453.25,75.29412078857422,26.27450942993164,83.0,31.942012786865234,0.11182540655136108,2453.25,75.29412078857422,26.27450942993164,83.0,31.942012786865234,0.11182540655136108,2453.25,75.29412078857422,26.27450942993164,83.0,31.942012786865234,0.11182540655136108,2453.25,75.29412078857422,26.27450942993164,83.0,31.942012786865234,0.11182540655136108,2453.25,75.29412078857422,26.27450942993164,83.0
Sat Oct 29 14:34:54 GMT+08:00 2016,29-Oct-2016 14:34:52.225,103.33193666666666,2.029233333333333,9.664939,2.9,71.2,271.76,2.287,-7.303,5.921,0.0053269267,34.79377746582031,0.0053269267082214355,2524.0,72.1568603515625,24.3137264251709,84.0,34.79377746582031,0.0053269267082214355,2524.0,72.1568603515625,24.3137264251709,84.0,34.79377746582031,0.0053269267082214355,2524.0,72.1568603515625,24.3137264251709,84.0,34.79377746582031,0.0053269267082214355,2524.0,72.1568603515625,24.3137264251709,84.0,34.79377746582031,0.0053269267082214355,2524.0,72.1568603515625,24.3137264251709,84.0,34.79377746582031,0.0053269267082214355,2524.0,72.1568603515625,24.3137264251709,84.0,34.79377746582031,0.0053269267082214355,2524.0,72.1568603515625,24.3137264251709,84.0,34.79377746582031,0.0053269267082214355,2524.0,72.1568603515625,24.3137264251709,84.0,34.79377746582031,0.0053269267082214355,2524.0,72.1568603515625,24.3137264251709,84.0,34.79377746582031,0.0053269267082214355,2524.0,72.1568603515625,24.3137264251709,84.0,34.79377746582031,0.0053269267082214355,2524.0,72.1568603515625,24.3137264251709,84.0,34.79377746582031,0.0053269267082214355,2524.0,72.1568603515625,24.3137264251709,84.0,34.79377746582031,0.0053269267082214355,2524.0,72.1568603515625,24.3137264251709,84.0,34.79377746582031,0.0053269267082214355,2524.0,72.1568603515625,24.3137264251709,84.0,34.79377746582031,0.0053269267082214355,2524.0,72.1568603515625,24.3137264251709,84.0,34.79377746582031,0.0053269267082214355,2524.0,72.1568603515625,24.3137264251709,84.0
Sat Oct 29 14:34:55 GMT+08:00 2016,29-Oct-2016 14:34:53.225,103.33184166666666,2.0292283333333336,10.705708,2.9,71.3,268.85,3.017,-7.95,6.246,0.094504654,38.54054641723633,0.09450465440750122,2708.75,59.607845306396484,20.784313201904297,84.0,38.54054641723633,0.09450465440750122,2708.75,59.607845306396484,20.784313201904297,84.0,38.54054641723633,0.09450465440750122,2708.75,59.607845306396484,20.784313201904297,84.0,38.54054641723633,0.09450465440750122,2708.75,59.607845306396484,20.784313201904297,84.0,38.54054641723633,0.09450465440750122,2708.75,59.607845306396484,20.784313201904297,84.0,38.54054641723633,0.09450465440750122,2708.75,59.607845306396484,20.784313201904297,84.0,38.54054641723633,0.09450465440750122,2708.75,59.607845306396484,20.784313201904297,84.0,38.54054641723633,0.09450465440750122,2708.75,59.607845306396484,20.784313201904297,84.0,38.54054641723633,0.09450465440750122,2708.75,59.607845306396484,20.784313201904297,84.0,38.54054641723633,0.09450465440750122,2708.75,59.607845306396484,20.784313201904297,84.0,38.54054641723633,0.09450465440750122,2708.75,59.607845306396484,20.784313201904297,84.0,38.54054641723633,0.09450465440750122,2708.75,59.607845306396484,20.784313201904297,84.0,38.54054641723633,0.09450465440750122,2708.75,59.607845306396484,20.784313201904297,84.0,38.54054641723633,0.09450465440750122,2708.75,59.607845306396484,20.784313201904297,84.0,38.54054641723633,0.09450465440750122,2708.75,59.607845306396484,20.784313201904297,84.0,38.54054641723633,0.09450465440750122,2708.75,59.607845306396484,20.784313201904297,84.0
Sat Oct 29 14:34:56 GMT+08:00 2016,29-Oct-2016 14:34:54.225,103.33173833333333,2.0292233333333334,11.429922,2.9,71.5,267.43,3.11,-7.563,6.462,0.08143622,41.14772033691406,0.08143621683120728,2003.0,49.01960754394531,17.254901885986328,85.0,41.14772033691406,0.08143621683120728,2003.0,49.01960754394531,17.254901885986328,85.0,41.14772033691406,0.08143621683120728,2003.0,49.01960754394531,17.254901885986328,85.0,41.14772033691406,0.08143621683120728,2003.0,49.01960754394531,17.254901885986328,85.0,41.14772033691406,0.08143621683120728,2003.0,49.01960754394531,17.254901885986328,85.0,41.14772033691406,0.08143621683120728,2003.0,49.01960754394531,17.254901885986328,85.0,41.14772033691406,0.08143621683120728,2003.0,49.01960754394531,17.254901885986328,85.0,41.14772033691406,0.08143621683120728,2003.0,49.01960754394531,17.254901885986328,85.0,41.14772033691406,0.08143621683120728,2003.0,49.01960754394531,17.254901885986328,85.0,41.14772033691406,0.08143621683120728,2003.0,49.01960754394531,17.254901885986328,85.0,41.14772033691406,0.08143621683120728,2003.0,49.01960754394531,17.254901885986328,85.0,41.14772033691406,0.08143621683120728,2003.0,49.01960754394531,17.254901885986328,85.0,41.14772033691406,0.08143621683120728,2003.0,49.01960754394531,17.254901885986328,85.0,41.14772033691406,0.08143621683120728,2003.0,49.01960754394531,17.254901885986328,85.0,41.14772033691406,0.08143621683120728,2003.0,49.01960754394531,17.254901885986328,85.0,41.14772033691406,0.08143621683120728,2003.0,49.01960754394531,17.254901885986328,85.0
